Date	Result	WhiteElo	BlackElo	Opening	Moves
2018.05.31	1-0	1834	1798	King's Indian Defense: Normal Variation, Standard Development	1. d4 Nf6 2. c4 d6 3. Nc3 g6 4. e4 Bg7
2018.05.31	0-1	2151	2232	Sicilian Defense: French Variation, Open	1. e4 e6 2. d4 c5 3. Nf3 cxd4 4. Nxd4 d5
2018.05.31	1-0	1089	1156	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 e6 3. Nf3 a6 4. Nc3 Nc6
2018.05.31	0-1	1772	1785	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 Bd6 4. d4 dxe4
2018.05.31	0-1	1340	1369	King's Pawn Game: Napoleon Attack	1. e4 e5 2. Qf3 Nf6 3. Bc4 Nc6 4. c3 d5
2018.05.31	1-0	1625	1246	King's Pawn Game: Beyer Gambit	1. e4 e5 2. d4 d5 3. dxe5 Qe7 4. exd5 Qxe5+
2018.05.31	0-1	1528	1636	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. Nf3 f6 4. Bc4 Nge7
2018.05.31	0-1	1222	1224	Ruy Lopez: Berlin Defense #2	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5
2018.05.31	1-0	1648	1514	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Bc4 Nf6 4. d3 e6
2018.05.31	1/2-1/2	938	922	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 c6 3. Qd3 e6 4. c4 Bb4+
2018.05.31	1-0	1438	1504	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Nf6
2018.05.31	1-0	1198	1006	Four Knights Game: Ranken Variation	1. e4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. Bb5 a6
2018.05.31	1-0	1330	1245	Queen's Gambit Accepted	1. d4 d5 2. c4 dxc4 3. Nc3 b5 4. Nxb5 Qd7
2018.05.31	1-0	1955	1924	Four Knights Game: Spanish Variation	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bd6
2018.05.31	0-1	1452	1298	King's Gambit	1. e4 e5 2. f4 d6 3. Nf3 Nc6 4. Bc4 Be6
2018.05.31	0-1	1394	1809	Scotch Game: Schmidt Variation	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6
2018.05.31	1-0	1105	1046	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. d3 d5 4. exd5 Nd4
2018.05.31	1-0	1840	1921	Philidor Defense: Exchange Variation	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6
2018.05.31	0-1	1823	1844	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. Nf3 d5 4. exd5 Qxd5
2018.05.31	1/2-1/2	1451	1478	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe5+ 4. Qe2 Qxe2+
2018.05.31	0-1	1745	1771	Sicilian Defense: Closed	1. e4 c5 2. Nc3 e6 3. f4 d5 4. exd5 exd5
2018.05.31	0-1	1896	1990	French Defense: King's Indian Attack	1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3 dxe4
2018.05.31	0-1	1314	1393	King's Pawn Game: Nimzowitsch Defense	1. d4 Nc6 2. e4 h6 3. f4 b6 4. e5 Bb7
2018.05.31	1-0	1278	1814	Van't Kruijs Opening	1. e3 e5 2. c4 d5 3. cxd5 Qxd5 4. Nc3 Qd8
2018.05.31	1-0	1720	1763	Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5
2018.05.31	1-0	1186	1237	Hungarian Opening: Reversed Alekhine	1. Nf3 e5 2. g3 d6 3. Bg2 Bg4 4. d3 Nf6
2018.05.31	0-1	1531	1534	Queen's Gambit Declined: Traditional Variation	1. d4 e6 2. c4 d5 3. Nf3 Nf6 4. Bg5 c6
2018.05.31	1-0	1487	1477	Italian Game: Two Knights Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. O-O Bc5
2018.05.31	0-1	1446	1447	Scandinavian Defense: Marshall Variation	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Bc4 c6
2018.05.31	1-0	1387	1380	King's Gambit Accepted, Cunningham Defense	1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. h4 Nc6
2018.05.31	0-1	943	970	King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit	1. e4 e5 2. Qh5 Nf6 3. Qxe5+ Be7 4. Nc3 d6
2018.05.31	0-1	1983	2003	French Defense: La Bourdonnais Variation	1. e4 e6 2. f4 d5 3. e5 c5 4. Nf3 Nc6
2018.05.31	1-0	1497	1489	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2018.05.31	1-0	1652	1628	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 e6 3. d3 d5 4. exd5 exd5
2018.05.31	0-1	1363	1305	Philidor Defense: Exchange Variation #2	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Qd7
2018.05.31	0-1	1465	1465	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 e6 3. Nf3 Qc7 4. Nc3 a6
2018.05.31	1-0	2173	1838	Czech Defense	1. e4 d6 2. d4 Nf6 3. Nc3 c6 4. Bg5 Nbd7
2018.05.31	0-1	1755	1748	Slav Defense: Three Knights Variation	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Nf3 Bg4
2018.05.31	1-0	1558	1589	Nimzo-Larsen Attack: Modern Variation #2	1. b3 e5 2. Bb2 d6 3. Nf3 Be7 4. e3 Bf6
2018.05.31	0-1	1892	2190	Old Indian: Czech Variation, with Nc3	1. d4 c6 2. c4 d6 3. Nc3 Nf6 4. e4 Bg4
2018.05.31	1-0	1907	1874	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Bc4 e6
2018.05.31	1-0	2240	1909	Vienna Game: Anderssen Defense	1. e4 e5 2. Nc3 Bc5 3. g3 Bd6 4. Nf3 Be7
2018.05.31	0-1	1711	2086	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 Nc6
2018.05.31	1-0	1272	1192	Owen Defense	1. e4 b6 2. d4 Bb7 3. d5 g6 4. c4 Bg7
2018.05.31	0-1	1427	1379	Indian Game: London System	1. d4 Nf6 2. Nf3 e6 3. Bf4 c5 4. e3 cxd4
2018.05.31	0-1	1525	1543	French Defense: Steinitz Variation, Boleslavsky Variation	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7
2018.05.31	0-1	1497	1520	Queen's Pawn Game: Levitsky Attack	1. d4 d5 2. Bg5 Nf6 3. Bxf6 exf6 4. c4 c6
2018.05.31	1-0	1960	1929	Bird Opening: Williams Gambit	1. f4 d5 2. e4 Nf6 3. exd5 Nxd5 4. Nf3 Nc6
2018.05.31	1-0	1353	1311	Saragossa Opening	1. c3 e5 2. d4 e4 3. f3 exf3 4. exf3 d6
2018.05.31	0-1	1278	1282	Zukertort Opening: Ross Gambit	1. Nf3 e5 2. Nxe5 Qe7 3. Nf3 Nf6 4. d4 Qd6
2018.05.31	0-1	1003	1045	King's Indian Defense: Normal Variation	1. e4 d6 2. d4 g6 3. c4 Bg7 4. Nc3 Nf6
2018.05.31	1-0	1123	1159	Nimzo-Larsen Attack	1. b3 e6 2. Bb2 Bc5 3. e3 Nf6 4. f4 O-O
2018.05.31	0-1	1776	1887	English Opening: Jaenisch Gambit	1. c4 b5 2. d4 bxc4 3. Qa4 Nf6 4. Qxc4 a5
2018.05.31	0-1	1714	1696	Indian Game	1. d4 Nf6 2. c3 e6 3. Qc2 d5 4. Nd2 c5
2018.05.31	1-0	1601	1646	Colle System #2	1. d4 e6 2. e3 d5 3. Bd3 Nf6 4. Nf3 Be7
2018.05.31	1-0	1577	1566	Sicilian Defense	1. e4 c5 2. d3 e6 3. Nf3 h6 4. h4 Nc6
2018.05.31	0-1	1183	1187	Four Knights Game	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nd5 Nxe4
2018.05.31	0-1	1401	1428	Slav Defense #2	1. d4 d5 2. c4 c6 3. Nc3 Bf5 4. Bf4 e6
2018.05.31	0-1	1500	1493	Queen's Pawn Game #2	1. d4 d5 2. e3 e6 3. Nc3 c5 4. Bb5+ Bd7
2018.05.31	1-0	1084	1042	Mieses Opening	1. d3 d5 2. e4 dxe4 3. f3 exf3 4. Qxf3 Nc6
2018.05.31	1-0	1306	1274	French Defense: Winawer Variation, Fingerslip Variation	1. e4 d5 2. Nc3 e6 3. d4 Bb4 4. Bd2 Bxc3
2018.05.31	1-0	1667	1610	Nimzowitsch Defense: Scandinavian Variation, Advance Variation	1. e4 d5 2. e5 Nc6 3. d4 f6 4. f4 h6
2018.05.31	1-0	1149	1142	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. e3 Bf5 4. c4 dxc4
2018.05.31	0-1	1979	2022	Hungarian Opening: Indian Defense	1. g3 Nf6 2. Bg2 e6 3. e4 d5 4. exd5 exd5
2018.05.31	1-0	1982	1963	Modern Defense: Standard Defense	1. d4 g6 2. Nc3 Bg7 3. e4 d6 4. h4 c6
2018.05.31	1-0	1159	1112	Queen's Gambit Declined: Tarrasch Defense: 4.cxd5 exd5	1. d4 e6 2. c4 d5 3. cxd5 exd5 4. Nc3 c5
2018.05.31	1-0	1920	1761	Horwitz Defense	1. d4 e6 2. c4 c5 3. d5 d6 4. Nc3 Nf6
2018.05.31	1-0	1092	924	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nc6 3. e3 Nf6 4. Nf3 Ne4
2018.05.31	0-1	1556	1632	Grob Opening: Grob Gambit	1. g4 d5 2. Bg2 Nc6 3. c4 d4 4. d3 e5
2018.05.31	1-0	1705	1638	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 c6 3. Bf4 Nf6 4. e3 Bg4
2018.05.31	1-0	1694	1668	Vienna Game: Vienna Gambit	1. e4 e5 2. Nc3 Nc6 3. f4 Qh4+ 4. g3 Qd8
2018.05.31	1/2-1/2	1473	1212	French Defense: King's Indian Attack	1. e4 e6 2. d3 d5 3. Nd2 dxe4 4. dxe4 Nc6
2018.05.31	1-0	2041	2027	Bird Opening	1. f4 Nf6 2. e3 d6 3. Nf3 g6 4. d4 Bg7
2018.05.31	1-0	1494	1531	Sicilian Defense: Morphy Gambit	1. e4 c5 2. d4 cxd4 3. Nf3 g6 4. Qxd4 f6
2018.05.31	1-0	2140	2057	Old Benoni Defense	1. d4 c5 2. g3 cxd4 3. Qxd4 Nc6 4. Qd3 d5
2018.05.31	0-1	1486	1571	Scandinavian Defense	1. e4 d5 2. e5 d4 3. d3 Qd5 4. Nf3 Bg4
2018.05.31	1-0	1187	1229	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 dxe4 4. Qh5 Qe7
2018.05.31	1-0	1676	1664	Ruy Lopez: Berlin Defense, Closed Showalter Variation	1. e4 e5 2. Nf3 d6 3. Nc3 Nf6 4. d4 Nc6
2018.05.31	0-1	1738	1682	Philidor Defense #2	1. e4 e5 2. Nf3 d6 3. c3 Bg4 4. d4 Bxf3
2018.05.31	0-1	1601	1454	Vienna Game: Falkbeer Variation	1. e4 e5 2. Nc3 Nf6 3. b3 Bb4 4. Bb2 Bxc3
2018.05.31	1-0	1651	1662	Caro-Kann Defense	1. e4 c6 2. Nc3 d5 3. d3 d4 4. Nce2 e5
2018.05.31	1-0	1409	1341	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 f6 3. e3 e5 4. dxe5 fxe5
2018.05.31	1-0	1074	1110	Mikenas Defense	1. d4 Nc6 2. d5 Nb4 3. c4 e6 4. a3 Nxd5
2018.05.31	1-0	1551	1607	Queen's Pawn Game #2	1. d4 d5 2. e3 Nc6 3. Bd3 Nf6 4. f4 Bg4
2018.05.31	1-0	1958	1945	Ruy Lopez: Exchange Variation, Normal Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6
2018.05.31	1-0	1681	1694	Bird Opening	1. f4 g6 2. Nf3 f5 3. e3 Bg7 4. Nc3 Nf6
2018.05.31	1-0	1323	1318	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 d6 4. dxe5 dxe5
2018.05.31	1/2-1/2	2029	1955	Sicilian Defense: Canal Attack, Main Line	1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Bxd7+ Qxd7
2018.05.31	0-1	2002	1893	French Defense: Classical Variation, Steinitz Variation	1. d4 e6 2. e4 d5 3. Nc3 Nf6 4. e5 Nfd7
2018.05.31	0-1	1922	1952	Scandinavian Defense: Portuguese Variation	1. e4 d5 2. exd5 Nf6 3. d4 Bg4 4. Be2 Bxe2
2018.05.31	0-1	1453	1468	Queen's Gambit Refused: Albin Countergambit	1. d4 d5 2. c4 e5 3. Nc3 Bb4 4. a3 Bxc3+
2018.05.31	0-1	2154	2027	Benoni Defense	1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5
2018.05.31	1-0	1634	1518	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 d6 4. Bc4 Bg4
2018.05.31	0-1	1720	1705	Grob Opening	1. g4 d5 2. g5 e5 3. a3 Qxg5 4. d4 Qf6
2018.05.31	1-0	1074	1018	Owen Defense	1. e4 b6 2. Nf3 Bb7 3. Bb5 Bc6 4. c4 Bxb5
2018.05.31	1-0	1292	1314	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nge7 4. Ng5 d5
2018.05.31	1-0	1771	1872	Latvian Gambit	1. e4 e5 2. Nf3 f5 3. d3 d6 4. Be2 Nf6
2018.05.31	1-0	1488	1516	French Defense: Advance Variation #3	1. e4 e6 2. d4 d5 3. e5 Nc6 4. Nf3 Be7
2018.05.31	1-0	1559	1596	Mieses Opening	1. d3 d5 2. Nc3 e5 3. d4 e4 4. e3 Nf6
2018.05.31	0-1	1864	1703	Caro-Kann Defense: Two Knights Attack	1. e4 c6 2. Nc3 d5 3. Nf3 dxe4 4. Nxe4 Bg4
2018.05.31	1-0	1608	1628	Sicilian Defense	1. e4 c5 2. d3 e6 3. Nf3 b6 4. Nc3 Bb7
2018.05.31	1/2-1/2	1143	1185	French Defense: Advance Variation	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6
2018.05.31	1-0	1343	1314	Scotch Game: Lolli Variation	1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4 4. Nxd4 exd4
2018.05.31	0-1	1560	1567	Nimzowitsch Defense: Scandinavian Variation, Advance Variation	1. e4 Nc6 2. d4 d5 3. e5 Bf5 4. Nf3 e6
2018.05.31	1-0	1548	1540	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Nc3 d5 4. d4 dxe4
2018.05.31	0-1	983	1209	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 d6 3. Qh5 e6 4. Bxe6 Bxe6
2018.05.31	0-1	1911	1905	Sicilian Defense #2	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 e5
2018.05.31	1-0	1670	1661	Center Game: Normal Variation	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qd1 Bc5
2018.05.31	0-1	1743	1726	Van't Kruijs Opening	1. e3 e5 2. d3 d5 3. Be2 d4 4. Nd2 dxe3
2018.05.31	1-0	1688	1680	French Defense: Queen's Knight	1. e4 e6 2. Nc3 Bc5 3. d3 Qf6 4. Nf3 g5
2018.05.31	0-1	1527	1486	French Defense: Perseus Gambit	1. e4 e6 2. Nf3 d5 3. d4 dxe4 4. Nfd2 Nf6
2018.05.31	1/2-1/2	1642	1670	Indian Game: Spielmann-Indian	1. d4 Nf6 2. Nf3 c5 3. Bf4 cxd4 4. Nxd4 d5
2018.05.31	0-1	1389	1479	Canard Opening	1. d4 Nf6 2. f4 g6 3. e3 d5 4. Nf3 Bg7
2018.05.31	1-0	1965	1930	King's Indian Defense: Averbakh Variation, Flexible Defense	1. d4 d6 2. c4 Nf6 3. Nc3 g6 4. e4 Bg7
2018.05.31	1-0	1864	1831	Queen's Pawn Game: Zukertort Variation	1. Nf3 d5 2. d4 c6 3. e3 Nf6 4. Bd2 e6
2018.05.31	1-0	1626	1636	Sicilian Defense: Paulsen Variation	1. e4 c5 2. Nf3 e6 3. Nc3 a6 4. d4 cxd4
2018.05.31	1-0	1459	1461	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bc4 Nxe4
2018.05.31	0-1	1582	1598	Caro-Kann Defense	1. e4 c6 2. f4 d5 3. e5 Bf5 4. Nf3 e6
2018.05.31	1-0	1381	1272	Sicilian Defense: Hyperaccelerated Fianchetto	1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Bg7
2018.05.31	0-1	1751	1773	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. d4 c5
2018.05.31	1-0	1563	1530	King's Pawn Game	1. e4 e5 2. g3 Nc6 3. Bg2 d6 4. Ne2 Be6
2018.05.31	1-0	2262	2169	Sicilian Defense: Hyperaccelerated Fianchetto	1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Qxd4 Nf6
2018.05.31	0-1	1065	1084	Réti Opening	1. Nf3 d5 2. g4 Bxg4 3. Bg2 Nf6 4. O-O Qd6
2018.05.31	1-0	1974	1977	Modern Defense	1. d4 g6 2. c4 Bg7 3. Nf3 Nf6 4. Nc3 c6
2018.05.31	0-1	1088	1327	Philidor Defense: Lopez Countergambit	1. e4 e5 2. Nf3 d6 3. Bc4 f5 4. d3 f4
2018.05.31	0-1	959	1559	Sicilian Defense: Smith-Morra Gambit #2	1. e4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qd1 g6
2018.05.31	0-1	1813	2122	Benoni Defense	1. d4 Nf6 2. c4 c5 3. Nc3 cxd4 4. Qxd4 e6
2018.05.31	1-0	1873	2018	Slav Defense #2	1. d4 c6 2. c4 d5 3. Nc3 Nf6 4. Bg5 Ne4
2018.05.31	0-1	1886	1850	Amar Opening	1. Nh3 c5 2. f3 e6 3. Nf2 a6 4. c3 b5
2018.05.31	0-1	982	995	Four Knights Game: Gunsberg Variation	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. a3 a6
2018.05.31	1-0	1711	1670	Modern Defense	1. e4 g6 2. d4 d6 3. Be3 Bg7 4. Bd3 c6
2018.05.31	0-1	1379	1224	Nimzo-Indian Defense #2	1. d4 Nf6 2. c4 e6 3. Nc3 Qe7 4. a3 c6
2018.05.31	1-0	1535	1520	French Defense: Winawer Variation, Fingerslip Variation	1. d4 d5 2. e4 e6 3. Nc3 Bb4 4. Bd2 Nc6
2018.05.31	1-0	1514	1506	Réti Opening #2	1. Nf3 Nf6 2. Nc3 d5 3. d4 Bg4 4. Ne5 Bh5
2018.05.31	0-1	1121	1157	English Opening: Symmetrical Variation, Normal Variation	1. c4 c5 2. Nc3 b6 3. e3 e6 4. Nge2 a6
2018.05.31	1-0	1207	1172	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 a6 4. O-O b5
2018.05.31	0-1	1106	1090	Van't Kruijs Opening	1. e3 e5 2. Qh5 Nc6 3. Bb5 Qf6 4. Bxc6 dxc6
2018.05.31	0-1	1569	1553	Alekhine Defense: Scandinavian Variation	1. e4 Nf6 2. Nc3 d5 3. e5 d4 4. exf6 dxc3
2018.05.31	1-0	1722	1716	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nf6 3. e3 Nc6 4. Nf3 e6
2018.05.31	1-0	1569	1612	Modern Defense	1. e4 g6 2. Bc4 Bg7 3. Qf3 b6 4. Qxf7#
2018.05.31	0-1	1841	1776	Polish Opening	1. b4 e5 2. b5 c6 3. a4 cxb5 4. axb5 a6
2018.05.31	0-1	1325	1254	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. d3 Qb6 4. Be3 Be6
2018.05.31	0-1	1724	1791	Gedult's Opening	1. f3 d5 2. g4 Nc6 3. Nc3 d4 4. d3 e5
2018.05.31	1-0	1817	1826	Sicilian Defense: French Variation, Open	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 d5
