Date	Result	WhiteElo	BlackElo	Opening	Moves
2019.09.01	1-0	1817	1806	Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan	1. d4 d5 2. Nf3 Nf6 3. g3 Nc6 4. Bg2 Bf5
2019.09.01	1-0	1491	1419	Owen Defense	1. e4 b6 2. d4 Bb7 3. c3 e6 4. Nf3 Bxe4
2019.09.01	1-0	2145	2015	King's Indian Defense: Makogonov Variation	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6
2019.09.01	1-0	1702	1695	Owen Defense	1. e4 b6 2. Nf3 Bb7 3. Nc3 g6 4. d4 Bg7
2019.09.01	1-0	1683	1502	King's Gambit, Falkbeer Countergambit Accepted	1. e4 e5 2. f4 d5 3. exd5 Qxd5 4. Nc3 Qe6
2019.09.01	1-0	1496	1477	French Defense: Classical Variation, Steinitz Variation	1. d4 Nf6 2. Nc3 e6 3. e4 d5 4. e5 Nfd7
2019.09.01	1-0	1366	1372	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3 f6 3. Nf3 d6 4. Nc3 g5
2019.09.01	1-0	1431	1445	Horwitz Defense	1. d4 e6 2. Bf4 d5 3. Nf3 c5 4. e3 Nc6
2019.09.01	0-1	988	1143	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 d6 4. dxe5 dxe5
2019.09.01	1/2-1/2	1970	1920	Budapest Defense: Rubinstein Variation	1. d4 Nf6 2. c4 e5 3. dxe5 Ng4 4. Bf4 Nc6
2019.09.01	1-0	1351	1353	English Opening: Great Snake Variation	1. c4 g6 2. Nf3 Bg7 3. g3 c6 4. Bg2 d5
2019.09.01	1-0	1198	1230	English Opening: King's English Variation	1. c4 e5 2. b3 Nf6 3. Bb2 Be7 4. Nf3 d6
2019.09.01	0-1	1396	1400	English Opening: Anglo-Scandinavian Defense	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qd8 4. Nf3 Nf6
2019.09.01	0-1	1326	1262	Sicilian Defense: Staunton-Cochrane Variation	1. e4 c5 2. c4 g6 3. Nf3 Bg7 4. d3 Nc6
2019.09.01	1-0	1931	1948	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Nf6
2019.09.01	1-0	2071	2053	English Opening: King's English Variation	1. c4 e5 2. g3 Nc6 3. Nc3 d6 4. Bg2 f5
2019.09.01	1-0	1697	1690	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2019.09.01	0-1	1828	1785	St. George Defense	1. e4 a6 2. Bc4 h6 3. Nf3 e6 4. c3 d5
2019.09.01	1-0	2219	2125	St. George Defense	1. e4 a6 2. d4 b5 3. Bd3 Bb7 4. Nf3 Nf6
2019.09.01	1-0	1605	1633	Caro-Kann Defense: Advance Variation	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Bd3 Bxd3
2019.09.01	1-0	1893	1866	Queen's Pawn Game: Symmetrical Variation	1. d4 d5 2. Nf3 Nf6 3. c4 Bg4 4. Nc3 Nbd7
2019.09.01	1-0	1799	1762	Queen's Pawn Game: Krause Variation	1. d4 d5 2. Nf3 c5 3. g3 Nc6 4. dxc5 d4
2019.09.01	0-1	1660	1685	English Opening: King's English Variation, Two Knights Variation	1. c4 e5 2. Nc3 Nf6 3. d3 c6 4. g3 d5
2019.09.01	1-0	1535	1565	Sicilian Defense: Closed	1. e4 e6 2. Nc3 c5 3. d4 b6 4. Bc4 Bb7
2019.09.01	1-0	2021	1979	King's Pawn	1. e4
2019.09.01	0-1	1530	1497	Queen's Indian Defense	1. d4 Nf6 2. Nf3 b6 3. Bf4 Bb7 4. e3 c5
2019.09.01	0-1	1725	1737	Mieses Opening	1. d3 c5 2. g3 Nc6 3. Nf3 g6 4. Bg2 Bg7
2019.09.01	0-1	1587	1585	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 Bf5 3. Bf4 Nc6 4. c3 Nf6
2019.09.01	1-0	1454	1493	Van Geet Opening	1. Nc3 g6 2. d3 Bg7 3. Bd2 d5 4. e4 Nf6
2019.09.01	1-0	1717	1712	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Nc3 e6 4. Bc4 Nf6
2019.09.01	1-0	1898	1927	Owen Defense	1. e4 b6 2. d4 Bb7 3. Nc3 e6 4. f4 Be7
2019.09.01	0-1	2029	2053	English Opening: Anglo-Dutch Defense	1. c4 f5 2. g3 Nf6 3. Bg2 c6 4. Nc3 e5
2019.09.01	0-1	1689	1693	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. Bb5+ c6
2019.09.01	0-1	1648	1647	Slav Defense: Bonet Gambit	1. d4 c6 2. c4 d5 3. Nf3 Nf6 4. Bg5 Bf5
2019.09.01	1/2-1/2	1577	1582	Scandinavian Defense: Modern Variation, Gipslis Variation	1. e4 d5 2. exd5 Nf6 3. Nf3 Nxd5 4. d4 Bg4
2019.09.01	1-0	1487	1473	Scandinavian Defense: Main Line, Mieses Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6
2019.09.01	1-0	1241	1216	Italian Game: Giuoco Pianissimo, Canal Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3 Bc5
2019.09.01	1-0	1514	1515	King's Pawn Game: McConnell Defense	1. e4 e5 2. Nf3 Qf6 3. d3 h6 4. Nc3 c6
2019.09.01	1-0	1112	1193	King's Indian Defense	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Nf3 O-O
2019.09.01	0-1	1526	1521	Semi-Slav Defense: Main Line	1. d4 d5 2. c4 c6 3. Nc3 e6 4. e3 Nf6
2019.09.01	1-0	1406	1392	Sicilian Defense	1. e4 c5 2. Bb5 a6 3. Bc4 Nc6 4. Nf3 e6
2019.09.01	1-0	1330	1368	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Bb5 a6 4. Bd3 d5
2019.09.01	1-0	1623	1622	Alekhine Defense: Scandinavian Variation	1. e4 Nf6 2. Nc3 d5 3. exd5 Nxd5 4. Bc4 Nxc3
2019.09.01	1-0	1452	1452	Italian Game: Schilling-Kostic Gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nd4 4. c3 Nc6
2019.09.01	0-1	1561	1542	Owen Defense	1. e4 b6 2. f3 Bb7 3. Nh3 g6 4. Bc4 Bg7
2019.09.01	1-0	1429	1449	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nf6 3. e3 Bf5 4. Bg5 Nbd7
2019.09.01	1-0	1680	1670	London System	1. d4 Nf6 2. Bf4 g6 3. Nf3 Bg7 4. e3 d6
2019.09.01	0-1	1597	1614	Hungarian Opening	1. g3 e5 2. Bg2 f5 3. b3 Nf6 4. Bb2 d6
2019.09.01	1-0	1269	1318	King's Pawn Game: Wayward Queen Attack	1. e4 e5 2. Qh5 d6 3. Bc4 Be6 4. Bxe6 Qe7
2019.09.01	0-1	1459	1468	French Defense: Winawer Variation, Delayed Exchange Variation	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. exd5 exd5
2019.09.01	1-0	1332	1577	Caro-Kann Defense: Exchange Variation	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nc6
2019.09.01	1-0	2125	2101	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 c6 3. e3 Nf6 4. Nf3 Bg4
2019.09.01	1-0	1862	1605	Sicilian Defense: Closed Variation	1. e4 c5 2. Nc3 d6 3. Nf3 e5 4. Bc4 Be7
2019.09.01	0-1	1704	1724	Caro-Kann Defense	1. e4 c6 2. Nf3 d6 3. d4 Qc7 4. Nc3 Bg4
2019.09.01	0-1	1406	1397	French Defense: Advance Variation, Nimzowitsch System	1. e4 e6 2. d4 d5 3. e5 c5 4. Nf3 Nc6
2019.09.01	1-0	1887	1892	English Opening: Agincourt Defense, Catalan Defense Accepted	1. c4 Nf6 2. g3 e6 3. Bg2 d5 4. Nf3 dxc4
2019.09.01	1-0	1896	1910	French Defense: MacCutcheon Variation, Chigorin Variation	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4
2019.09.01	1-0	1807	1751	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2019.09.01	0-1	1575	1561	Scotch Game: Scotch Gambit, Kingside Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4
2019.09.01	1-0	1648	1646	French Defense	1. e4 e6 2. d4 d5 3. Bb5+ c6 4. Bd3 Nf6
2019.09.01	1/2-1/2	1823	1808	Queen's Gambit Declined: Normal Defense	1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. e3 Be7
2019.09.01	1-0	1925	1945	Philidor Defense	1. e4 e5 2. Nf3 d6 3. d4 f6 4. dxe5 fxe5
2019.09.01	1-0	1491	1467	English Opening: Symmetrical Variation, Normal Variation	1. c4 c5 2. Nc3 b6 3. Nf3 Bb7 4. g3 e6
2019.09.01	1-0	1646	1646	Alekhine Defense: Maróczy Variation	1. e4 Nf6 2. d3 e5 3. Bg5 Be7 4. Be2 Nc6
2019.09.01	0-1	1203	1205	Three Knights Opening #2	1. e4 e5 2. Nf3 Nc6 3. Nc3 Bb4 4. Bb5 d6
2019.09.01	1-0	1612	1617	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 e6 3. e3 Ne7 4. Bd3 Nd7
2019.09.01	0-1	1233	1291	Ruy Lopez: Morphy Defense, Caro Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 b5
2019.09.01	1-0	1375	1362	Queen's Gambit Declined: Modern Variation	1. d4 d5 2. c4 Nf6 3. Nc3 e6 4. Bg5 Bb4
2019.09.01	1-0	1637	1623	Scotch Game: Göring Gambit	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 d6
2019.09.01	0-1	1546	1537	Philidor Defense: Hanham Variation	1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. dxe5 dxe5
2019.09.01	1/2-1/2	1828	1847	Indian Game	1. d4 Nf6 2. Bf4 g6 3. e3 Bg7 4. Nc3 d5
2019.09.01	0-1	1963	1958	Van't Kruijs Opening	1. e3 e5 2. b3 d5 3. Bb2 Bd6 4. c4 c6
2019.09.01	1-0	1152	1177	Philidor Defense	1. e4 e5 2. d4 d6 3. Nf3 Bg4 4. Nc3 Nf6
2019.09.01	1-0	1676	1680	Mikenas Defense	1. d4 Nc6 2. Nc3 Nf6 3. Bf4 d6 4. Nf3 Bg4
2019.09.01	1-0	1695	1682	Queen's Pawn	1. d4
2019.09.01	1-0	1874	1861	Bird Opening	1. f4 h5 2. Nf3 h4 3. b3 g6 4. Bb2 Nf6
2019.09.01	0-1	1424	1438	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nf6 3. e3 g6 4. Bd3 Bg7
2019.09.01	0-1	1675	1648	Benoni Defense: Benoni Gambit Accepted	1. d4 c5 2. dxc5 e6 3. c3 Bxc5 4. Nf3 Nc6
2019.09.01	0-1	935	1109	Lemming Defense	1. e4 Na6 2. Nc3 e5 3. Nf3 Bc5 4. d3 d6
2019.09.01	1-0	1586	1576	King's Indian Defense: Normal Variation, King's Knight Variation	1. d4 Nf6 2. c4 g6 3. Nf3 b6 4. Nc3 Bb7
2019.09.01	1/2-1/2	1355	1346	Ruy Lopez: Cozio Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nge7 4. O-O a6
2019.09.01	1-0	1261	1083	Queen's Pawn Game	1. d4 d5 2. f4 c6 3. Nf3 e6 4. e3 Be7
2019.09.01	0-1	2288	2296	Zukertort Opening: Kingside Fianchetto	1. Nf3 g6 2. e4 Bg7 3. Bd3 c5 4. O-O Nc6
2019.09.01	0-1	2156	2066	Scandinavian Defense	1. e4 d5 2. exd5 e6 3. Nc3 exd5 4. d4 Nf6
2019.09.01	0-1	1928	1965	Giuoco Piano	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6
2019.09.01	0-1	1435	1524	Zukertort Opening: Black Mustang Defense	1. Nf3 Nc6 2. g3 e5 3. Bg2 e4 4. Nh4 Nf6
2019.09.01	1-0	1117	1034	Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation	1. d4 d5 2. Nc3 Nc6 3. e4 Be6 4. exd5 Bxd5
2019.09.01	1-0	1833	1832	Caro-Kann Defense	1. e4 c6 2. d4 d6 3. c4 Nd7 4. Nc3 Qc7
2019.09.01	1-0	1338	1313	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack	1. e4 c5 2. Nf3 Nc6 3. Bb5 e6 4. O-O a6
2019.09.01	1-0	1581	1612	Bird Opening	1. f4 c5 2. Nf3 d6 3. e3 a6 4. Be2 Nc6
2019.09.01	1-0	2021	2027	Indian Game: Spielmann-Indian	1. Nf3 Nf6 2. d4 c5 3. e3 g6 4. c4 Bg7
2019.09.01	0-1	1361	1320	English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3 d6 3. e4 Nc6 4. Nf3 Be6
2019.09.01	0-1	1533	1548	Zukertort Opening: Tennison Gambit	1. e4 d5 2. Nf3 d4 3. e5 h6 4. c3 c5
2019.09.01	1-0	1790	1714	Grünfeld Defense	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bd2 Bg7
2019.09.01	0-1	1413	1337	Saragossa Opening	1. c3 d5 2. f3 d4 3. e3 dxc3 4. bxc3 Nc6
2019.09.01	0-1	1704	1669	King's Pawn Game: Busch-Gass Gambit	1. e4 e5 2. Nf3 Bc5 3. Bc4 d6 4. d3 Bg4
2019.09.01	0-1	1612	1966	Van't Kruijs Opening	1. e3 d5 2. c3 e6 3. d4 Nf6 4. a3 Bd6
2019.09.01	1-0	1759	1758	Alekhine Defense: Steiner Variation	1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. b3 d6
2019.09.01	1-0	1774	1765	Robatsch (Modern) Defense	1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. Bc4 Nf6
2019.09.01	1-0	1808	1784	King's Gambit	1. e4 e5 2. f4 d6 3. Nf3 Nf6 4. Nc3 g6
2019.09.01	0-1	1568	1567	Sicilian Defense	1. e4 c5 2. Qh5 e6 3. Nh3 Qf6 4. Qg5 Qxg5
2019.09.01	0-1	1898	1877	Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch	1. d4 d5 2. c4 c5 3. Nf3 e6 4. cxd5 exd5
2019.09.01	1-0	2247	2149	English Opening	1. c4 b6 2. Nc3 Bb7 3. Nf3 a6 4. e3 e6
2019.09.01	0-1	1813	1826	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 Nf6
2019.09.01	1-0	1686	1663	Bishop's Opening	1. e4 e5 2. Bc4 Nc6 3. d3 Bc5 4. f4 Nf6
2019.09.01	1-0	1220	1210	English Opening: Anglo-Scandinavian Defense	1. c4 d5 2. Nc3 d4 3. Nb1 c5 4. d3 Nc6
2019.09.01	1-0	1420	1250	King's Gambit Accepted, MacLeod Defense	1. e4 e5 2. f4 Nc6 3. Nf3 exf4 4. Bc4 Bb4
2019.09.01	0-1	1773	1723	Ruy Lopez: Berlin Defense #2	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. c3 d5
2019.09.01	1-0	1804	1733	Mieses Opening	1. d3 e6 2. Nf3 Nf6 3. g3 Be7 4. Bg2 O-O
2019.09.01	1-0	1930	1745	Modern Defense	1. d4 g6 2. c3 Bg7 3. Nf3 d5 4. g3 Nf6
2019.09.01	1-0	1590	1427	Queen's Gambit Accepted: Old Variation	1. d4 d5 2. c4 dxc4 3. e3 b5 4. a4 Bd7
2019.09.01	0-1	1673	1645	Giuoco Piano	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O Nge7
2019.09.01	1-0	1611	1565	Ruy Lopez: Cozio Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nge7 4. c3 a6
