Date	Result	WhiteElo	BlackElo	Opening	Moves
2018.08.31	1-0	1761	1760	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. c3 Bg4
2018.08.31	1-0	1737	1579	Italian Game: Giuoco Pianissimo, Normal	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6
2018.08.31	0-1	1371	1379	Torre Attack	1. d4 Nf6 2. Bg5 e6 3. Nf3 Be7 4. Ne5 d6
2018.08.31	1-0	1516	1454	Blumenfeld Countergambit #2	1. c4 Nf6 2. d4 e6 3. Nf3 c5 4. g3 d5
2018.08.31	0-1	1307	1507	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 h6 4. O-O Qf6
2018.08.31	1-0	1614	1562	Slav Defense: Exchange Variation	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 e6
2018.08.31	0-1	1714	1752	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 Nf6
2018.08.31	1-0	1763	1836	Englund Gambit Declined, Reversed French	1. e3 e5 2. d4 exd4 3. exd4 Nf6 4. Bd3 d5
2018.08.31	0-1	1704	1701	Rat Defense: Small Center Defense	1. e4 e6 2. d4 d6 3. Nc3 h6 4. Be3 a6
2018.08.31	0-1	802	922	Modern Defense	1. e4 g6 2. Qf3 Bg7 3. Bc4 Nh6 4. Ne2 e5
2018.08.31	0-1	1640	1627	Modern Defense: Three Pawns Attack	1. e4 g6 2. d4 Bg7 3. f4 c5 4. c3 cxd4
2018.08.31	1-0	1837	1868	Sicilian Defense: Alapin Variation	1. e4 c5 2. c3 d5 3. exd5 Nf6 4. c4 e6
2018.08.31	0-1	2312	2271	Zukertort Opening: Sicilian Invitation	1. Nf3 c5 2. c4 Nc6 3. g3 Nf6 4. Bg2 e5
2018.08.31	1-0	1648	1651	Scandinavian Defense: Modern Variation #2	1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 Qxd5
2018.08.31	0-1	1879	1878	English Opening	1. c4 d6 2. Nc3 e6 3. Nf3 Be7 4. h3 Nf6
2018.08.31	0-1	2235	2238	Ruy Lopez: Berlin Defense, l'Hermet Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4
2018.08.31	0-1	1222	1242	French Defense: Knight Variation	1. e4 e6 2. Nf3 Nf6 3. e5 Nd5 4. d4 d6
2018.08.31	0-1	1433	1418	Nimzo-Larsen Attack: Classical Variation	1. b3 d5 2. Bb2 Nc6 3. g3 e5 4. Bg2 f5
