Date	Result	WhiteElo	BlackElo	Opening	Moves
2020.06.01	0-1	1064	1113	Modern Defense	1. e4 g6 2. Nf3 b6 3. Nc3 Bg7 4. a4 Bb7
2020.06.01	1/2-1/2	2413	2254	French Defense: Winawer Variation, Poisoned Pawn Variation	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Ne7
2020.06.01	1-0	2259	2029	French Defense: Classical Variation, Swiss Variation	1. e4 e6 2. Nc3 d5 3. d4 Nf6 4. Bd3 Bb4
2020.06.01	1-0	1725	1258	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. c4 dxc4 4. e4 e6
2020.06.01	0-1	1798	1498	English Opening: Great Snake Variation	1. c4 g6 2. Nc3 Bg7 3. d4 Nc6 4. Nf3 e6
2020.06.01	0-1	1371	1782	Queen's Gambit Declined: Harrwitz Attack	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7
2020.06.01	0-1	1617	1950	Ruy Lopez	1. e4 e5 2. Nf3 Nc6 3. Bb5 Bd6 4. Nc3 a6
2020.06.01	1-0	1908	1569	King's Gambit Accepted, Fischer Defense	1. e4 e5 2. f4 d6 3. Nf3 exf4 4. d4 Nf6
2020.06.01	0-1	1500	1886	Ruy Lopez: Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. O-O d6
2020.06.01	1-0	1719	2132	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Nc3 Nc6 4. Bc4 a6
2020.06.01	0-1	1757	1992	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nc6 3. Nf3 Bg4 4. e3 f6
2020.06.01	1-0	2039	1765	French Defense: Queen's Knight	1. e4 e6 2. Nc3 d5 3. exd5 exd5 4. d4 Nf6
2020.06.01	1-0	1915	2162	Indian Game	1. d4 Nf6 2. e3 g6 3. f4
2020.06.01	1/2-1/2	1290	1253	Queen's Gambit Accepted: Saduleto Variation	1. d4 d5 2. c4 dxc4 3. e4 a6 4. Bxc4 b5
2020.06.01	0-1	1072	916	Vienna Game: Anderssen Defense	1. e4 e5 2. Nc3 Bc5 3. Qf3 c6 4. Bc4 Nf6
2020.06.01	0-1	1219	1615	Sodium Attack	1. Na3 e5 2. e4 Bxa3 3. bxa3 d5 4. Bc4 dxc4
2020.06.01	1-0	1102	1593	Queen's Pawn	1. d4
2020.06.01	1-0	1599	1177	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bc4 Bc5
2020.06.01	1-0	1618	1235	King's Pawn	1. e4
2020.06.01	1-0	1736	1304	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. Bf4 Bf5 4. e3 e6
2020.06.01	0-1	1433	1798	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Bf5 3. e3 Nf6 4. Bd3 Bxd3
2020.06.01	0-1	1855	1438	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 Nc6
2020.06.01	0-1	1239	1627	Bishop's Opening	1. e4 e5 2. Bc4 Nc6 3. Qh5 g6 4. Qf3 Nf6
2020.06.01	1-0	1677	1270	Giuoco Piano	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. Nc3 d6
2020.06.01	1/2-1/2	1761	1389	Bishop's Opening	1. e4 e5 2. Bc4 Qf6 3. Nf3 Bc5 4. Nc3 c6
2020.06.01	0-1	1484	2043	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 e6 3. Nf3 d5 4. exd5 exd5
2020.06.01	1-0	2124	1554	King's Pawn	1. e4
2020.06.01	1-0	2108	1746	Polish Opening: Czech Defense	1. b4 e5 2. Bb2 d6 3. e4 a6 4. Nf3 Be7
2020.06.01	1-0	2129	2048	Sicilian Defense: Delayed Alapin	1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. Be2 g6
2020.06.01	1-0	1895	2125	Scandinavian Defense: Gubinsky-Melts Defense	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. Nf3 Bg4
2020.06.01	1/2-1/2	2053	2189	Nimzo-Larsen Attack: Modern Variation	1. b3 e5 2. Bb2 Nc6 3. e3 Nf6 4. c4 d5
2020.06.01	0-1	1357	1343	Bird Opening: Dutch Variation	1. f4 d5 2. Nf3 b6 3. Nc3 Bb7 4. d4 Nf6
2020.06.01	1-0	1386	1376	East Indian Defense	1. d4 g6 2. Nf3 Nf6 3. c3 Bg7 4. e3 O-O
2020.06.01	1-0	2017	1932	Zukertort Opening: Slav Invitation	1. Nf3 c6 2. c4 Qc7 3. d4 d6 4. g3 Nd7
2020.06.01	1-0	1520	1521	Scandinavian Defense	1. e4 d5 2. e5 f6 3. Nf3 fxe5 4. Nxe5 Nf6
2020.06.01	1-0	1501	1477	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. d3 Na5
2020.06.01	0-1	1694	1711	Englund Gambit Complex: Englund Gambit	1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7 4. Bf4 Qb4+
2020.06.01	0-1	1419	1474	Ponziani Opening	1. e4 e5 2. Nf3 Nc6 3. c3 Bc5 4. d4 exd4
2020.06.01	1-0	1428	1830	King's Pawn	1. e4
2020.06.01	1-0	1812	1081	King's Pawn	1. e4
2020.06.01	0-1	1840	1454	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. h3 Nf6
2020.06.01	1-0	1502	1842	King's Pawn	1. e4
2020.06.01	0-1	1766	1954	King's Indian Defense: Steiner Attack	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6
2020.06.01	1-0	1775	2031	Queen's Pawn	1. d4
2020.06.01	0-1	1858	1619	Old Benoni Defense	1. d4 c5 2. e3 cxd4 3. exd4 d6 4. Nf3 Nf6
2020.06.01	1-0	1652	1866	Ruy Lopez: Berlin Defense, Beverwijk Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Bc5
2020.06.01	1-0	1901	1710	Benoni Defense: King's Pawn Line	1. d4 c5 2. d5 d6 3. c4 e6 4. Nc3 exd5
2020.06.01	1/2-1/2	1967	1772	English Opening: King's English Variation, Two Knights Variation	1. c4 Nf6 2. Nc3 e5 3. Nf3 e4 4. Ng5 d5
2020.06.01	0-1	1717	1906	Indian Game	1. d4 Nf6 2. e3 d6 3. Nf3 Nbd7 4. c4 e5
2020.06.01	1-0	1942	1733	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4 Nc6 3. Nf3 d6 4. d3 g6
2020.06.01	1-0	2260	1799	Dutch Defense	1. d4 f5 2. Nf3 Nf6 3. g3 g6 4. Bg2 c6
2020.06.01	1-0	1939	1523	King's Pawn	1. e4
2020.06.01	1-0	1437	1925	Réti Opening	1. Nf3
2020.06.01	0-1	1639	1629	Scandinavian Defense	1. e4 d5 2. e5 Nc6 3. Nf3 g5 4. g4 h6
2020.06.01	1-0	2323	2415	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Nc3 Nf6 4. g3 g6
2020.06.01	1/2-1/2	1920	1854	Queen's Gambit Declined: Modern Variation	1. d4 d5 2. c4 Nf6 3. Nc3 e6 4. Bg5 c6
2020.06.01	1-0	2315	2284	Zukertort Opening: Pirc Invitation	1. Nf3 d6 2. b3 e5 3. Bb2 e4 4. Nd4 Nf6
2020.06.01	1-0	2336	2201	Nimzowitsch Defense: Scandinavian Variation, Advance Variation	1. e4 Nc6 2. d4 d5 3. e5 e6 4. Nf3 Nge7
2020.06.01	0-1	1511	1498	Van't Kruijs Opening	1. e3 e5 2. Nf3 d6 3. c3 Be6 4. c4 Nd7
2020.06.01	1-0	1890	1883	Hungarian Opening	1. g3 c6 2. Bg2 g6 3. d4 Bg7 4. Nf3 Nf6
2020.06.01	1-0	1630	1883	Queen's Pawn	1. d4
2020.06.01	0-1	1607	1986	Caro-Kann Defense: Advance Variation	1. e4 c6 2. d4 d5 3. e5 e6 4. Nf3 a6
2020.06.01	1-0	1746	1688	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. Nc3 Nf6 4. d3 d5
2020.06.01	0-1	1641	1979	King's Indian Defense: Normal Variation, King's Knight Variation	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. Bf4 d6
2020.06.01	0-1	1898	1881	Modern Defense	1. e4 g6 2. Nc3 Bg7 3. b3 e6 4. Bb2 Ne7
2020.06.01	1-0	1904	2051	Queen's Gambit Refused: Albin Countergambit, Normal Line	1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6
2020.06.01	1-0	1485	1500	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
