Date	Result	WhiteElo	BlackElo	Opening	Moves
2019.03.31	0-1	1399	1415	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Bf5 3. e3 e6 4. c3 Bd6
2019.03.31	0-1	1371	1372	French Defense: Advance Variation #4	1. e4 e6 2. d4 d5 3. e5 c5 4. Be3 Bd7
2019.03.31	1-0	1449	1444	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe5+ 4. Be2 Bg4
2019.03.31	1-0	1516	1514	King's Pawn	1. e4
2019.03.31	0-1	1679	1686	Sicilian Defense: Delayed Alapin Variation	1. e4 e6 2. Nf3 c5 3. c3 a6 4. d4 b6
2019.03.31	0-1	1453	1451	Four Knights Game	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d3 d6
2019.03.31	1-0	1585	1575	Bishop's Opening	1. e4 e5 2. Bc4 h6 3. Qh5 Qe7 4. Nf3 Nf6
2019.03.31	0-1	1441	1438	Queen's Pawn Game: Symmetrical Variation	1. d4 d5 2. Nf3 Nf6 3. Nc3 Nc6 4. e3 Bg4
2019.03.31	0-1	1179	1084	Alekhine Defense: Modern Variation, Larsen Variation	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 dxe5
2019.03.31	0-1	1665	1667	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Bd3 Nf6
2019.03.31	1-0	1490	1513	Nimzo-Indian Defense: Three Knights Variation	1. d4 e6 2. c4 Nf6 3. Nc3 Bb4 4. Nf3 Bxc3+
2019.03.31	1-0	1215	1199	Blackmar-Diemer Gambit	1. d4 d5 2. e4 dxe4 3. d5 e6 4. Nc3 Bd7
2019.03.31	1-0	1741	1727	Caro-Kann Defense: Hillbilly Attack	1. e4 c6 2. Bc4 d5 3. exd5 cxd5 4. Bb3 Bd7
2019.03.31	0-1	1853	1852	Dutch Defense: Queen's Knight Variation	1. d4 f5 2. c4 Nf6 3. Nc3 e6 4. Bf4 c6
2019.03.31	0-1	1594	1616	Polish Opening: King's Indian Variation	1. b4 Nf6 2. Bb2 g6 3. a3 Bg7 4. e3 O-O
2019.03.31	0-1	1650	1651	King's Indian Attack	1. g3 d5 2. Nf3 c6 3. Bg2 Nf6 4. d3 Nbd7
2019.03.31	1-0	1849	1840	Modern Defense	1. e4 g6 2. Nc3 c6 3. f4 d5 4. exd5 cxd5
2019.03.31	1-0	1726	1723	Van't Kruijs Opening	1. e3 e5 2. Be2 d5 3. b3 Nf6 4. Bb2 Bd6
2019.03.31	0-1	1505	1542	Van't Kruijs Opening	1. e3 c5 2. c4 d5 3. a3 e6 4. d4 Nc6
2019.03.31	1-0	1200	1249	Queen's Pawn Game #2	1. d4 d5 2. e3 Nc6 3. c3 e5 4. f4 exd4
2019.03.31	1-0	1742	1768	Caro-Kann Defense: Two Knights Attack	1. e4 c6 2. Nc3 d5 3. Nf3 d4 4. Ne2 c5
2019.03.31	1/2-1/2	1808	1771	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. Bc4 e6 4. d3 d6
2019.03.31	0-1	1313	1325	King's Indian Defense: Normal Variation	1. d4 g6 2. c4 Bg7 3. Nc3 d6 4. e4 Nf6
2019.03.31	0-1	1077	1166	Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Bc5
2019.03.31	1/2-1/2	1879	1865	French Defense: Advance Variation #2	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 cxd4
2019.03.31	1-0	1626	1640	Van Geet Opening	1. Nc3 e6 2. d4 d5 3. Nf3 c6 4. Bf4 Bb4
2019.03.31	0-1	1835	1820	Van't Kruijs Opening	1. e3 e6 2. Nc3 d5 3. d4 c5 4. dxc5 Nc6
2019.03.31	1-0	1484	1501	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack	1. e4 c5 2. Nf3 Nc6 3. Bb5 Qb6 4. Bxc6 Qxc6
2019.03.31	0-1	1033	989	Nimzo-Indian Defense #2	1. d4 Nf6 2. c4 e6 3. Nc3 b6 4. Bg5 Be7
2019.03.31	1-0	1974	1934	Scandinavian Defense	1. e4 d5 2. e5 c5 3. d4 Nc6 4. dxc5 e6
2019.03.31	1-0	1920	1920	Sicilian Defense: Nimzowitsch Variation, Advance Variation	1. e4 c5 2. Nf3 Nf6 3. e5 Nd5 4. d4 cxd4
2019.03.31	0-1	1197	1135	Robatsch (Modern) Defense	1. d4 g6 2. e4 Bg7 3. Nf3 e6 4. Bc4 Ne7
2019.03.31	0-1	1708	1667	English Opening: Anglo-Dutch Defense	1. c4 f5 2. Nc3 e6 3. g3 Nf6 4. Bg2 Be7
2019.03.31	0-1	1128	1085	Queen's Gambit Refused: Chigorin Defense	1. d4 d5 2. c4 Nc6 3. e3 e6 4. cxd5 e5
2019.03.31	1-0	987	960	Center Game #2	1. e4 e5 2. d4 f6 3. d5 Qe7 4. Nc3 c6
2019.03.31	1-0	1447	1477	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. d4 Bg4 4. Nc3 dxe4
2019.03.31	0-1	1038	1046	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 f6 4. Nf3 g5
2019.03.31	1-0	2264	2218	King's Indian Defense: Exchange Variation	1. Nf3 Nf6 2. c4 g6 3. d4 Bg7 4. Nc3 O-O
2019.03.31	1-0	1341	1366	Van't Kruijs Opening	1. e3 e5 2. d3 Bd6 3. Ne2 Nf6 4. Nd2 O-O
2019.03.31	1-0	1490	1490	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nf3 h6 4. b3 a6
