Date	Result	WhiteElo	BlackElo	Opening	Moves
2020.04.01	1-0	1500	1500	Sicilian Defense: Prins Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2020.04.01	0-1	1561	1606	Mikenas Defense	1. d4 Nc6 2. d5 Ne5 3. e4 Ng6 4. Nf3 e6
2020.04.01	1-0	1534	1539	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 e6 3. e3 b6 4. Bd3 Bb7
2020.04.01	0-1	1662	1660	Indian Game	1. d4 Nf6 2. e3 e6 3. f4 b6 4. Nf3 Ba6
2020.04.01	0-1	1160	1252	Italian Game: Schilling-Kostic Gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nd4 4. Nxd4 exd4
2020.04.01	0-1	1587	1586	Four Knights Game: Italian Variation	1. e4 Nf6 2. Nc3 e5 3. Bc4 Nc6 4. Nf3 h6
2020.04.01	1-0	1629	1633	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. c4 g6 4. Nc3 Bg7
2020.04.01	0-1	1692	1686	Indian Game: Tartakower Attack	1. d4 Nf6 2. g3 c6 3. Bg2 d5 4. Nc3 Nbd7
2020.04.01	0-1	1639	1641	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nc6 3. c3 Bd7 4. Nf3 e6
2020.04.01	1-0	1609	1610	Sicilian Defense: Smith-Morra Gambit	1. e4 c5 2. d4 Nc6 3. d5 Ne5 4. f4 Ng6
2020.04.01	1-0	1684	1685	Philidor Defense	1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Bxf3
2020.04.01	1-0	1654	1654	French Defense: Paulsen Variation	1. e4 e6 2. d4 d5 3. Nc3 Ne7 4. a3 Nbc6
2020.04.01	0-1	1617	1612	French Defense: Advance Variation, Paulsen Attack	1. e4 e6 2. Nf3 d5 3. e5 c5 4. c3 Nc6
2020.04.01	0-1	1622	1621	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nf6 3. e3 e6 4. c4 a6
2020.04.01	1-0	1672	1677	Four Knights Game: Scotch Variation Accepted	1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. d4 exd4
2020.04.01	1-0	1570	1572	French Defense: Two Knights Variation	1. e4 e6 2. Nf3 d5 3. Nc3 Bb4 4. exd5 Bxc3
2020.04.01	0-1	1382	1422	Benoni Defense: Old Benoni	1. d4 c5 2. d5 d6 3. e4 e6 4. Nc3 f5
2020.04.01	1/2-1/2	1506	1513	Hungarian Opening: Catalan Formation	1. g3 d5 2. Bg2 e6 3. b3 f5 4. Bb2 Nc6
2020.04.01	0-1	1551	1551	Alekhine Defense: Mokele Mbembe, Vavra Defense	1. e4 e6 2. d4 Nf6 3. e5 Ne4 4. f3 Qh4+
2020.04.01	0-1	1567	1568	Scandinavian Defense	1. e4 d5 2. f3 dxe4 3. fxe4 e5 4. Nf3 Bg4
2020.04.01	0-1	1608	1606	Zukertort Opening: Slav Invitation	1. Nf3 c6 2. c4 d5 3. e3 Bf5 4. b3 e6
2020.04.01	1-0	1357	1341	Italian Game: Two Knights Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. O-O Nxe4
