Date	Result	WhiteElo	BlackElo	Opening	Moves
2018.02.28	0-1	1937	1934	Nimzo-Larsen Attack: Modern Variation #2	1. b3 e5 2. Bb2 d6 3. g3 Nf6 4. Bg2 Be7
2018.02.28	1-0	1966	1955	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. c4 Nf6 4. Nc3 e6
2018.02.28	0-1	1749	1775	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 e6
2018.02.28	0-1	1889	1986	Pirc Defense #3	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bd3 e5
2018.02.28	0-1	1258	1211	Zukertort Opening: Kingside Fianchetto	1. Nf3 g6 2. d4 Bg7 3. Bf4 d6 4. e3 Bg4
2018.02.28	1-0	1501	1170	Nimzowitsch Defense: Franco-Nimzowitsch Variation	1. e4 Nc6 2. Nf3 e6 3. Bb5 a6 4. Bxc6 dxc6
2018.02.28	0-1	1985	1961	Sicilian Defense: Closed	1. e4 c5 2. Nc3 e6 3. f4 f5 4. d3 Be7
2018.02.28	1-0	2113	2167	Réti Opening	1. Nf3 d5 2. c4 c6 3. g3 g6 4. Bg2 Nf6
2018.02.28	1-0	1667	1724	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. d3 Bf5 4. Nc3 Qa5
2018.02.28	1-0	2255	2211	Scandinavian Defense	1. e4 d5 2. e5 c5 3. c3 Nc6 4. d4 Bf5
2018.02.28	0-1	1569	1494	Grob Opening	1. g4 e5 2. Nc3 d5 3. d4 e4 4. g5 f5
2018.02.28	0-1	2072	2076	Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2018.02.28	1-0	2312	2320	French Defense: Tarrasch Variation, Closed Variation, Main Line	1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7
2018.02.28	1-0	1571	1635	King's Pawn	1. e4
2018.02.28	1-0	1733	1750	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Bc4 a6 4. a4 e6
2018.02.28	1/2-1/2	1954	1964	Nimzowitsch-Larsen Attack	1. Nf3 d5 2. b3 Nc6 3. Bb2 Bg4 4. d4 Qd7
2018.02.28	0-1	1979	2001	Nimzo-Indian Defense	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bd2 c5
2018.02.28	1-0	1823	1804	Queen's Gambit Refused: Marshall Defense	1. d4 d5 2. c4 Nf6 3. cxd5 Nxd5 4. Nf3 e6
2018.02.28	0-1	2011	2017	Sicilian Defense: Dragon Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2018.02.28	1-0	1898	1884	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 c6 3. e3 g6 4. Bd3 Bg7
2018.02.28	0-1	1774	1793	Caro-Kann Defense: Advance Variation	1. d4 c6 2. e4 d5 3. e5 Bf5 4. Bd3 Bxd3
2018.02.28	1-0	1970	1969	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. d4 Bd6
2018.02.28	1-0	2050	2047	Lion Defense: Lion's Jaw	1. e4 d6 2. d4 Nf6 3. f3 Nbd7 4. Be3 e5
2018.02.28	1-0	1824	1831	French Defense: Tarrasch, Open, 4.exd5 exd5	1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 exd5
2018.02.28	0-1	1714	1708	French Defense: Exchange Variation, Monte Carlo Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. c4 c6
2018.02.28	1-0	1825	1834	Sicilian Defense: Smith-Morra Gambit #2	1. d4 c5 2. e4 cxd4 3. Nc3 dxc3 4. bxc3 Nc6
2018.02.28	0-1	1850	1889	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Nc3 a6 4. d4 Nc6
2018.02.28	0-1	2164	2158	Nimzo-Larsen Attack: Symmetrical Variation	1. b3 b6 2. Bb2 Bb7 3. e3 d5 4. Nf3 Nd7
2018.02.28	0-1	2277	2479	Queen's Pawn	1. d4 d6 2. Bf4 Nf6 3. e3 g6 4. Bd3 Bg7
2018.02.28	1-0	2220	2227	Sicilian Defense: Grand Prix Attack	1. e4 c5 2. Nc3 Nc6 3. f4 e6 4. Nf3 Nge7
2018.02.28	0-1	1923	1922	Mieses Opening	1. d3 Nf6 2. f4 g6 3. Nf3 Bg7 4. Bd2 d6
2018.02.28	0-1	1780	1824	Benoni Defense: Benoni Gambit Accepted	1. d4 c5 2. dxc5 Nf6 3. c4 g6 4. g3 Bg7
2018.02.28	0-1	1492	1623	Queen's Pawn Game: Veresov Attack, Alburt Defense	1. d4 d5 2. Nc3 Bf5 3. e4 e6 4. exf5 exf5
2018.02.28	1-0	1845	1840	Hungarian Opening: Sicilian Invitation	1. g3 c5 2. Bg2 Nf6 3. e3 Ng4 4. Ne2 Nxe3
2018.02.28	0-1	1772	1775	Queen's Pawn	1. d4 c6 2. e3 d5 3. Nf3 Nf6 4. Bd3 Bg4
2018.02.28	0-1	1249	1239	Scandinavian Defense: Gubinsky-Melts Defense	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. Nf3 a6
2018.02.28	0-1	1401	1442	Modern Defense: Standard Line	1. d4 g6 2. Nc3 Bg7 3. e4 e6 4. Nf3 Nf6
2018.02.28	1-0	1481	1474	King's Pawn	1. e4
2018.02.28	1-0	1227	1230	King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit	1. e4 e5 2. Qh5 Nf6 3. Qf3 d5 4. exd5 Qxd5
2018.02.28	0-1	1349	1371	English Opening: Agincourt Defense	1. c4 e6 2. e3 Bb4 3. Nf3 Nf6 4. Be2 d5
2018.02.28	0-1	1455	1448	Bishop's Opening: Berlin Defense	1. e4 e5 2. Bc4 Nf6 3. c3 Bc5 4. d3 d6
2018.02.28	1-0	1268	1294	King's Pawn	1. e4
2018.02.28	0-1	1178	1205	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2018.02.28	1-0	1301	1304	Sicilian Defense: Franco-Sicilian Variation	1. e4 c5 2. Nf3 Nc6 3. d4 e6 4. Nc3 d5
2018.02.28	0-1	1812	1800	Caro-Kann Defense: Alekhine Gambit	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6
2018.02.28	1-0	1831	1832	Philidor Defense	1. e4 d6 2. Nf3 e5 3. d4 Nc6 4. dxe5 Bg4
2018.02.28	1-0	1384	1396	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. d3 h6
2018.02.28	1-0	1930	1936	Horwitz Defense	1. d4 e6 2. Bf4 f5 3. e3 Nf6 4. Bd3 b6
2018.02.28	0-1	1521	1507	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 a6
2018.02.28	0-1	1254	1218	Philidor Defense #2	1. e4 e5 2. Nf3 d6 3. Nc3 Be7 4. d4 Nf6
2018.02.28	1-0	1768	1767	English Opening	1. c4
2018.02.28	0-1	1306	1328	Queen's Pawn Game #2	1. d4 d5 2. e3 Nc6 3. c4 Nf6 4. Nc3 e5
2018.02.28	1-0	1928	1894	Latvian Gambit Accepted, Leonhardt Variation	1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4 fxe4
2018.02.28	0-1	1656	1656	Alekhine Defense: Two Pawn Attack	1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. d4 d6
2018.02.28	1-0	2218	2027	Ponziani Opening: Jaenisch Counterattack	1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 exd4
2018.02.28	0-1	1544	1569	Sicilian Defense: Closed Variation, Traditional	1. e4 c5 2. Nc3 Nc6 3. Bc4 Nf6 4. a3 g6
2018.02.28	1-0	1814	1825	King's Pawn	1. e4
2018.02.28	1-0	1845	1857	English Opening: Anglo-Indian Defense, Hedgehog System	1. c4 Nf6 2. Nc3 e6 3. g3 Bb4 4. e4 Bxc3
2018.02.28	1-0	1753	1737	Ruy Lopez: Berlin Defense, Improved Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O d6
2018.02.28	1-0	1302	1292	Philidor Defense: Exchange Variation #3	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Qxd4 c5
2018.02.28	1-0	1606	1617	Slav Defense: Exchange Variation	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Bf4 Nf6
2018.02.28	1-0	1619	1646	English Opening: Symmetrical Variation, Two Knights Variation	1. c4 c5 2. Nc3 Nc6 3. Nf3 g6 4. e3 Bg7
2018.02.28	0-1	1575	1585	Sicilian Defense: Sozin, not Scheveningen	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 d6
2018.02.28	1-0	1591	1589	Queen's Pawn Game: Symmetrical Variation	1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. cxd5 exd5
2018.02.28	1-0	1528	1536	Queen's Pawn	1. d4
2018.02.28	0-1	1608	1618	Modern Defense: Two Knights Variation, Suttles Variation	1. d4 c6 2. e4 d6 3. Nc3 g6 4. Nf3 Bg7
2018.02.28	1-0	1409	1370	Polish Opening: King's Indian Variation	1. b4 g6 2. Bb2 Nf6 3. Bxf6 exf6 4. e3 Bxb4
2018.02.28	1-0	1600	1600	Semi-Slav Defense: Chigorin Defense	1. d4 d5 2. c4 c6 3. e3 Nf6 4. Nc3 e6
2018.02.28	1-0	1287	1327	Queen's Gambit Declined	1. d4 d5 2. c4 e6 3. a3 Nc6 4. Nc3 dxc4
2018.02.28	1-0	1316	1367	Scandinavian Defense	1. e4 d5 2. Qe2 dxe4 3. Qxe4 c6 4. Nc3 Nf6
2018.02.28	0-1	1476	1442	Scandinavian Defense: Modern Variation #2	1. e4 d5 2. exd5 Nf6 3. Nf3 Bg4 4. Be2 Nxd5
2018.02.28	0-1	1491	1496	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 h6 4. d3 Nc6
2018.02.28	0-1	1546	1548	Horwitz Defense	1. d4 e6 2. c3 a6 3. e4 c5 4. f4 cxd4
2018.02.28	0-1	1503	1510	Sicilian Defense: French Variation, Normal	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6
2018.02.28	0-1	1145	1262	London System	1. d4 Nf6 2. Nf3 g6 3. Bf4 d6 4. Qc1 h6
2018.02.28	0-1	1561	1572	Sicilian Defense: Mengarini Variation	1. e4 c5 2. a3 g6 3. b4 c4 4. Nc3 Bg7
2018.02.28	0-1	1527	1521	Sicilian Defense #2	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Bb5+ Nd7
2018.02.28	1-0	1666	1676	Modern Defense	1. e4 g6 2. Qf3 Bg7 3. Bc4 e6 4. Nh3 d6
2018.02.28	1-0	1556	1558	Caro-Kann Defense: Classical Variation	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5
2018.02.28	0-1	1417	1412	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. Bc4 e6 4. a4 a6
2018.02.28	0-1	1430	1436	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 c6 3. e3 Bf5 4. Nf3 e6
2018.02.28	1-0	1418	1419	Queen's Gambit Declined	1. d4 d5 2. c4 e6 3. c5 Nf6 4. e3 Bd7
2018.02.28	0-1	1538	1538	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe6+ 4. Be2 h5
2018.02.28	1-0	1857	1853	Robatsch (Modern) Defense	1. e4 g6 2. d4 Bg7 3. Be3 d6 4. c3 Nd7
2018.02.28	0-1	1294	1260	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe6+ 4. Be2 Qg6
2018.02.28	1-0	1743	1731	King's Indian Defense	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Nf3 d6
2018.02.28	1-0	1273	1285	Indian Game: King's Indian Variation, Fianchetto Variation	1. c4 g6 2. g3 Nf6 3. Bg2 Bg7 4. d4 O-O
2018.02.28	1-0	1690	1700	Scotch Game: Scotch Gambit, Advance Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4
2018.02.28	1-0	1567	1538	Alekhine Defense: Scandinavian Variation	1. e4 Nf6 2. Nc3 d5 3. Nf3 dxe4 4. Ng1 Bg4
2018.02.28	1-0	1817	1822	Slav Defense: Modern Line	1. d4 d5 2. Nf3 c6 3. c4 Bg4 4. Nc3 Nf6
2018.02.28	1-0	1337	1311	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 Qe7 4. d3 Na5
2018.02.28	0-1	1624	1631	Sicilian Defense: Modern Variations, Main Line	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2018.02.28	1-0	1480	1419	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nf3 Qd8 4. Nc3 b6
2018.02.28	0-1	1750	1756	Bird Opening: Dutch Variation	1. f4 d5 2. a3 c5 3. Nf3 g6 4. e3 Bg7
2018.02.28	0-1	1946	1930	Slav Defense #2	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. cxd5 cxd5
2018.02.28	1-0	1852	1850	Sicilian Defense: Accelerated Dragon	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6
2018.02.28	0-1	1760	1766	Modern Defense	1. d4 g6 2. c4 Bg7 3. Nc3 d6 4. e3 e6
2018.02.28	0-1	1652	1634	Van't Kruijs Opening	1. e3 e5 2. Nf3 e4 3. Nd4 c5 4. Nb3 d5
2018.02.28	1-0	1769	1770	English Opening: Symmetrical Variation, Full Symmetry Line	1. Nf3 Nf6 2. g3 c5 3. c4 g6 4. Bg2 Bg7
2018.02.28	0-1	1582	1610	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 e6 3. g3 h5 4. h4 f6
2018.02.28	1-0	1837	1847	Canard Opening	1. d4 Nf6 2. f4 e6 3. e3 d5 4. Nf3 c5
2018.02.28	1-0	1831	1824	Semi-Slav Defense	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Nf3 e6
2018.02.28	1-0	1681	1672	Queen's Pawn Game: Colle System	1. d4 d5 2. e3 Nf6 3. Nf3 Bg4 4. Be2 e6
2018.02.28	0-1	1881	1877	Sicilian Defense: Grand Prix Attack	1. e4 c5 2. Nc3 Nc6 3. f4 g6 4. Nf3 Bg7
2018.02.28	1-0	1231	1132	Slav Defense: Modern Line	1. Nf3 d5 2. d4 c6 3. c4 e6 4. Nc3 Qf6
2018.02.28	0-1	1804	1784	French Defense: Schlechter Variation	1. e4 e6 2. d4 d5 3. Bd3 dxe4 4. Bxe4 Nf6
2018.02.28	0-1	1612	1619	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Nf6
2018.02.28	0-1	1826	2311	Latvian Gambit	1. e4 e5 2. Nf3 f5 3. Nxe5 Nf6 4. Nc3 d6
2018.02.28	1-0	1959	2031	Queen's Pawn Game #2	1. d4 d5 2. e3 c6 3. Nf3 Nf6 4. Be2 Bg4
2018.02.28	0-1	1930	1960	Sicilian Defense: Hyperaccelerated Fianchetto	1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Nf6
2018.02.28	1-0	1625	1489	Queen's Pawn Game: Zukertort Variation	1. d4 d5 2. Nf3 c6 3. e3 e5 4. c4 e4
2018.02.28	1-0	1190	1167	Horwitz Defense	1. d4 e6 2. Bf4 b5 3. e3 c6 4. Bd3 d5
2018.02.28	0-1	1320	1439	Slav Defense	1. d4 d5 2. c4 c6 3. e3 Bf5 4. Nc3 Nf6
2018.02.28	1-0	1972	1698	Sicilian Defense: Najdorf Variation, English Attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2018.02.28	0-1	1672	1697	Scandinavian Defense: Gubinsky-Melts Defense	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. d4 a6
2018.02.28	0-1	1477	1503	Dutch Defense	1. d4 f5 2. Nf3 Nf6 3. e3 d5 4. Bd3 e6
2018.02.28	1-0	1296	1246	Pirc Defense #5	1. e4 d6 2. d4 c6 3. d5 cxd5 4. exd5 Qa5+
2018.02.28	0-1	906	990	Benoni Defense: Benoni Gambit Accepted	1. d4 c5 2. dxc5 Qa5+ 3. c3 Qxc5 4. Be3 Qa5
2018.02.28	1-0	1163	1112	Four Knights Game	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d3 d5
2018.02.28	1-0	1054	1033	Scandinavian Defense: Modern Variation #2	1. e4 d5 2. exd5 Nf6 3. Bc4 Nxd5 4. Qf3 Nf6
2018.02.28	1-0	1525	1542	Benko Gambit	1. d4 c5 2. d5 Nf6 3. c4 b5 4. cxb5 Qa5+
2018.02.28	0-1	1966	2039	French Defense: Tarrasch Variation, Modern System	1. e4 e6 2. d4 d5 3. Nd2 a6 4. Bd3 Nc6
2018.02.28	1-0	2083	1485	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 e6 3. e3 Nf6 4. Nf3 a6
2018.02.28	1-0	1989	1809	Hungarian Opening: Slav Formation	1. g3 d5 2. Bg2 c6 3. Nf3 Nf6 4. O-O Nbd7
2018.02.28	0-1	1485	1815	Ruy Lopez: Berlin Defense, Improved Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O d6
2018.02.28	1-0	1073	1229	King's Pawn Game: Napoleon Attack	1. e4 e5 2. Qf3 Nf6 3. Bc4 Bc5 4. Nc3 O-O
2018.02.28	1-0	1632	1643	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Bc4 e6 4. c3 Nc6
2018.02.28	1-0	1445	1440	Queen's Pawn Game #2	1. d4 d5 2. e3 e6 3. Nf3 a6 4. Nc3 h6
2018.02.28	1-0	1616	1613	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 e6 3. Nc3 h6 4. e3 Nf6
2018.02.28	0-1	1485	1587	English Defense #2	1. d4 b6 2. c4 Bb7 3. Nc3 f5 4. e3 Nf6
2018.02.28	1-0	1042	1054	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 dxe4 4. d4 g6
2018.02.28	1-0	956	938	Englund Gambit	1. d4 e5 2. dxe5 b6 3. f4 c5 4. Nf3 c4
2018.02.28	1/2-1/2	1672	1657	Bird Opening: Dutch Variation	1. f4 d5 2. Nf3 Nf6 3. d4 e6 4. e3 c5
2018.02.28	0-1	1843	1886	System: Double Duck Formation	1. d4 d5 2. f4 f5 3. Nf3 e6 4. e3 Nf6
2018.02.28	0-1	2584	2298	Sicilian Defense: Alapin Variation	1. e4 c5 2. c3 Nc6 3. d4 d5 4. exd5 Qxd5
2018.02.28	1-0	1339	1567	Hungarian Opening: Sicilian Invitation	1. g3 c5 2. c4 Nf6 3. Bg2 e6 4. Nf3 d6
2018.02.28	0-1	1341	1412	Vienna Game: Stanley Variation	1. e4 e5 2. Bc4 Nf6 3. Nc3 c6 4. Nf3 d5
2018.02.28	0-1	1959	1771	Queen's Gambit Declined: Modern Variation	1. d4 d5 2. c4 Nf6 3. Nc3 e6 4. Bg5 Bb4
2018.02.28	0-1	1635	1648	Ruy Lopez: Morphy Defense #2	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O a6
2018.02.28	1-0	1992	1974	Sicilian Defense: Accelerated Dragon, Modern Variation	1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Nc6
2018.02.28	1-0	2101	2075	Caro-Kann Defense: Advance Variation, Tal Variation	1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h5
2018.02.28	1-0	1726	1747	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 Bd6 4. d4 Qh4
2018.02.28	1-0	2120	2103	Queen's Indian Defense: Classical Variation, Polugaevsky Gambit	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7
2018.02.28	1-0	1419	1444	Queen's Gambit Refused: Marshall Defense	1. d4 d5 2. c4 Nf6 3. Nc3 Nc6 4. f3 e5
2018.02.28	1-0	1755	1770	Caro-Kann Defense	1. e4 c6 2. d4 d6 3. Bd3 Nf6 4. Ne2 Qc7
2018.02.28	1-0	1950	1871	King's Pawn Game: Wayward Queen Attack	1. e4 e5 2. Qh5 Nc6 3. Bc4 g6 4. Qf3 Nf6
2018.02.28	1-0	2441	2047	Nimzo-Larsen Attack: Modern Variation #4	1. b3 e5 2. Bb2 Nc6 3. e3 g6 4. Bb5 Bg7
2018.02.28	1-0	1951	1885	English Opening: Caro-Kann Defensive System	1. c4 c6 2. Nc3 d5 3. cxd5 cxd5 4. d4 Nf6
2018.02.28	1-0	2026	1774	Pterodactyl Defense: Eastern, Anhanguera	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Be3 cxd4
2018.02.28	0-1	1079	1323	Sicilian Defense	1. e4 c5 2. d3 e6 3. Nf3 Nc6 4. Bg5 Nf6
2018.02.28	1-0	1370	1325	Bishop's Opening: Berlin Defense	1. e4 e5 2. Bc4 Nf6 3. d3 Nc6 4. a3 d6
2018.02.28	0-1	1796	1843	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. d4 Nf6 4. Nc3 Qd8
2018.02.28	1-0	1796	1653	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4 d5 3. exd5 Qxd5 4. Nc3 Qd8
2018.02.28	0-1	1375	1540	Creepy Crawly Formation: Classical Defense	1. h3 e5 2. a3 d5 3. e3 Nc6 4. d3 Bd6
2018.02.28	1-0	1477	1428	Scandinavian Defense	1. e4 d5 2. Nc3 dxe4 3. Nxe4 e6 4. Nc3 Be7
2018.02.28	1-0	2231	2155	Queen's Pawn	1. d4 c6 2. Nf3 d5 3. Bf4 h6 4. e3 Nd7
2018.02.28	1-0	2019	1764	Modern Defense	1. d4 g6 2. Nf3 Bg7 3. g3 d5 4. Bg2 e5
2018.02.28	1-0	1707	1526	Pirc Defense: Classical Variation #2	1. d4 g6 2. Nf3 Nf6 3. Nc3 d6 4. e4 Nbd7
2018.02.28	1-0	1889	1885	Sicilian Defense: Pin Variation	1. e4 c5 2. d4 e6 3. Nf3 cxd4 4. Nxd4 Nf6
2018.02.28	0-1	1324	1246	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nc6 3. e3 e6 4. Bd3 Bd6
2018.02.28	0-1	1187	998	Dutch Defense: Normal Variation	1. d4 f5 2. c4 Nf6 3. e3 d6 4. Nf3 e5
2018.02.28	1/2-1/2	1458	1501	Tarrasch Defense	1. d4 d5 2. c4 e6 3. Nc3 c5 4. Nf3 cxd4
2018.02.28	1-0	1415	1400	Slav Defense: Modern Line	1. d4 c6 2. Nf3 d5 3. c4 e6 4. e3 Nf6
2018.02.28	1-0	1334	1365	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3 Nc6 3. f3 Nf6 4. c3 Bc5
2018.02.28	1-0	1562	1551	Mieses Opening	1. d3 e6 2. e3 d6 3. b3 Nf6 4. Bb2 Be7
2018.02.28	0-1	1574	1623	Alekhine Defense #2	1. e4 Nf6 2. e5 Nd5 3. d4 e6 4. c4 Nb6
2018.02.28	1-0	2018	2133	King's Indian Attack: Yugoslav Variation	1. g3 Nf6 2. Bg2 d5 3. Nf3 c6 4. O-O Bg4
2018.02.28	1-0	1856	1766	Queen's Gambit Refused: Chigorin Defense, Exchange Variation	1. d4 d5 2. c4 Nc6 3. cxd5 Qxd5 4. e3 Nf6
2018.02.28	0-1	1710	1647	Modern Defense	1. e4 g6 2. f4 Bg7 3. Nf3 d5 4. d4 dxe4
2018.02.28	0-1	1872	2042	Englund Gambit Complex: Soller Gambit	1. d4 e5 2. dxe5 f6 3. exf6 Nxf6 4. Nf3 Bc5
2018.02.28	0-1	1673	1660	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Nf3 Nf6
2018.02.28	1-0	1537	1114	Queen's Gambit Refused: Chigorin Defense, Modern Gambit	1. d4 d5 2. c4 Nf6 3. Nc3 dxc4 4. Nf3 Nc6
2018.02.28	0-1	1855	2007	Alekhine Defense: Scandinavian Variation	1. e4 Nf6 2. Nc3 d5 3. exd5 Nxd5 4. Nxd5 Qxd5
2018.02.28	1-0	1951	1765	Grob Opening: Grob Gambit	1. g4 d5 2. Bg2 Nc6 3. c4 dxc4 4. e3 Qd6
2018.02.28	1-0	1492	1557	Old Indian Defense	1. d4 d6 2. c4 Nd7 3. Nc3 Ngf6 4. Bg5 h6
2018.02.28	0-1	1519	1557	Indian Game: Budapest Defense	1. c4 Nf6 2. d4 e5 3. e3 c6 4. dxe5 Ng4
2018.02.28	1-0	1887	1870	Bishop's Opening: Berlin Defense	1. e4 e5 2. Bc4 Nf6 3. d3 Nc6 4. c3 d5
2018.02.28	0-1	2094	2270	Van Geet Opening	1. Nc3 c5 2. e3 Nc6 3. b3 d5 4. Bb2 e5
2018.02.28	1-0	1785	1701	Modern Defense	1. e4 g6 2. d3 c5 3. Nd2 d6 4. Ngf3 Nc6
2018.02.28	0-1	1481	1437	Philidor Defense #2	1. e4 e5 2. Nf3 d6 3. Bb5+ c6 4. Ba4 b5
2018.02.28	0-1	1401	1486	King's Gambit Accepted, Fischer Defense	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 Bg4
