Date	Result	WhiteElo	BlackElo	Opening	Moves
2020.03.01	1-0	1988	1963	Scotch Game: Göring Gambit, Double Pawn Sacrifice	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3
2020.03.01	1/2-1/2	1849	1848	Nimzo-Larsen Attack: Modern Variation	1. b3 e5 2. Bb2 d6 3. d3 Be7 4. Nd2 Nf6
2020.03.01	1-0	1822	1822	Nimzo-Larsen Attack: Indian Variation	1. b3 Nf6 2. Bb2 e5 3. e3 Nc6 4. d4 d5
2020.03.01	0-1	2116	2128	Van't Kruijs Opening	1. e3 c5 2. c4 d6 3. b3 g6 4. Bb2 Nf6
2020.03.01	1-0	1885	1893	English Opening: King's English Variation, Two Knights Variation, Keres Variation	1. c4 e5 2. Nc3 Nf6 3. g3 c6 4. Bg2 d5
2020.03.01	0-1	2129	2147	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nd7
2020.03.01	1-0	1733	1637	Van Geet Opening	1. Nc3
2020.03.01	0-1	1917	1922	French Defense: Tarrasch Variation	1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Be7
2020.03.01	1-0	2399	2295	Philidor Defense	1. e4 e5 2. Nf3 d6 3. Bc4 Be7 4. O-O Nf6
2020.03.01	1-0	2251	2166	French Defense: Carlson Gambit	1. d4 e6 2. Nf3 d5 3. e4 dxe4 4. Ne5 Nf6
2020.03.01	1-0	2043	2053	Sicilian Defense: Lasker-Dunne Attack	1. e4 c5 2. g3 Nc6 3. Bg2 d6 4. Ne2 e5
2020.03.01	0-1	2254	2273	Van't Kruijs Opening	1. e3 d5 2. Be2 Nf6 3. d3 g6 4. Nd2 Bg7
2020.03.01	1-0	2070	2089	Mieses Opening	1. d3 c5 2. Nc3 d5 3. Nf3 d4 4. Nb1 e6
2020.03.01	1-0	1881	1884	French Defense: Rubinstein Variation	1. d4 d5 2. Nc3 e6 3. e4 dxe4 4. Nxe4 Nf6
2020.03.01	0-1	1556	1529	Modern Defense	1. e4 g6 2. Nf3 Bg7 3. Bc4 d6 4. d3 Nf6
2020.03.01	0-1	1786	1772	Zukertort Opening: Black Mustang Defense	1. Nf3 Nc6
2020.03.01	1-0	1876	1857	Englund Gambit	1. d4 e5 2. dxe5 Nc6 3. e6 fxe6 4. c4 Bc5
2020.03.01	1-0	1827	1838	Queen's Gambit Accepted	1. d4 d5 2. c4 dxc4 3. Nc3 e6 4. Nf3 Bd7
2020.03.01	0-1	1810	1807	Van Geet Opening	1. Nc3 b6 2. e3 Bb7 3. d4 d6 4. Nf3 Nd7
2020.03.01	0-1	1605	1600	English Opening: King's English Variation	1. c4 e5 2. b3 Nc6 3. Nc3 d6 4. Bb2 Nf6
2020.03.01	1-0	1354	1402	Pirc Defense	1. e4 d6 2. Nf3 b6 3. c4 Nf6 4. Nc3 e5
2020.03.01	0-1	1014	914	Sicilian Defense	1. e4 c5 2. e5 e6 3. Nf3 Nc6 4. d4 f6
2020.03.01	1-0	1388	1368	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qe5+ 4. Be2 Bf5
2020.03.01	0-1	1330	1365	English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3 Bc5 3. g3 Qf6 4. Ne4 Qc6
2020.03.01	0-1	1470	1410	Indian Game	1. d4 Nf6 2. Bf4 g6 3. e3 Bg7 4. Nf3 d6
2020.03.01	0-1	1314	1318	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nc3 e6 3. Bf4 Nf6 4. Nb5 Bd6
2020.03.01	0-1	1273	1166	Robatsch (Modern) Defense	1. e4 g6 2. d4 Bg7 3. e5 d6 4. Nf3 dxe5
2020.03.01	1-0	1795	1788	Old Indian Defense	1. d4 d6 2. c4 Nd7 3. Nc3 a6 4. Nf3 c5
2020.03.01	0-1	1748	1707	King's Gambit Accepted, MacLeod Defense	1. e4 e5 2. f4 Nc6 3. Nf3 exf4 4. d4 d6
2020.03.01	1/2-1/2	2259	2396	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Bd3 Nf6
2020.03.01	1/2-1/2	1917	1957	English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3 Bc5 3. e3 Nc6 4. Nf3 d6
2020.03.01	1-0	1914	1894	Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Bc5
2020.03.01	1-0	1854	1884	Réti Opening	1. Nf3
2020.03.01	1-0	1670	1649	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. Bc4 Nf6 4. d3 Bc5
2020.03.01	1-0	1580	1576	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. Nf3 Nf6 4. fxe5 Nxe4
2020.03.01	1-0	1334	1290	Philidor Defense	1. e4 d6 2. Nf3 e5 3. Bc4 Bg4 4. O-O Bxf3
2020.03.01	0-1	1819	1838	Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5
2020.03.01	1-0	1963	2026	Center Game: Paulsen Attack Variation	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 d6
2020.03.01	0-1	1377	1395	Caro-Kann Defense: Classical Variation	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5
2020.03.01	1-0	2223	2092	Blackmar Gambit	1. e4 d5 2. d4 dxe4 3. c4 Nf6 4. Nc3 Bf5
2020.03.01	0-1	2275	2322	King's Indian Defense: Normal Variation, King's Knight Variation	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 d5
2020.03.01	0-1	1786	1787	Modern Defense	1. e4 g6 2. Nf3 d5 3. e5 Bg4 4. d4 Nd7
2020.03.01	1-0	1933	1934	Caro-Kann Defense	1. d4 c6 2. Nc3 d5 3. e4 e6 4. e5 Bb4
2020.03.01	1-0	1920	1921	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. Bf4 Bg4 4. e3 Nf6
2020.03.01	1-0	1771	1759	Sicilian Defense: Open	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nxd4
2020.03.01	1-0	2081	2083	Hungarian Opening: Reversed Alekhine	1. Nf3 e5 2. g3 e4 3. Nd4 c5 4. Nb3 d5
2020.03.01	1-0	1896	1903	Slav Defense: Modern Line	1. d4 c6 2. c4 d5 3. Nf3 Bg4 4. e3 Nd7
2020.03.01	1-0	1965	1937	Vienna Game: Vienna Gambit, Main Line	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4
2020.03.01	1-0	2002	1992	Sicilian Defense: Closed Variation, Fianchetto Variation	1. e4 c5 2. Nc3 Nc6 3. g3 e5 4. Bg2 d6
2020.03.01	1/2-1/2	2042	2039	Slav Defense: Czech Variation, Krause Attack	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Nf3 dxc4
2020.03.01	0-1	1789	1810	French Defense: Advance Variation, Paulsen Attack	1. e4 d5 2. e5 e6 3. d4 c5 4. c3 Nc6
2020.03.01	0-1	1832	1831	Dutch Defense	1. d4 f5 2. Nf3 Nf6 3. e3 g6 4. Bd3 Bg7
2020.03.01	0-1	1634	1547	King's Gambit Accepted, Polerio Gambit	1. e4 e5 2. f4 exf4 3. d4 g5 4. Nc3 c6
2020.03.01	0-1	1402	1376	Four Knights Game	1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. d3 d6
2020.03.01	1-0	1723	1728	French Defense: Advance Variation, Paulsen Attack	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6
2020.03.01	0-1	1862	1880	Horwitz Defense	1. d4 e6 2. Bf4 d5 3. e3 Nf6 4. Nf3 c5
2020.03.01	0-1	1857	1836	Nimzo-Indian Defense: Three Knights Variation, Korchnoi Variation	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5
2020.03.01	0-1	1749	1748	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nge2 Nf6
2020.03.01	0-1	1812	1828	Caro-Kann Defense: Exchange Variation	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Nf3 Nc6
2020.03.01	1-0	1685	1661	Center Game: Berger Variation	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 Nf6
2020.03.01	1-0	1464	1455	Horwitz Defense	1. d4 e6 2. c4 c6 3. Nc3 Qa5 4. e3 c5
2020.03.01	1-0	1635	1854	Italian Game: Two Knights Defense, Knight Attack, Normal Variation	1. e4 e5 2. Bc4 Nc6 3. Nf3 Nf6 4. Ng5 d5
2020.03.01	0-1	1271	1483	English Opening: Anglo-Indian Defense	1. c4 Nf6 2. Qb3 e6 3. Nc3 Be7 4. g3 O-O
2020.03.01	1-0	2216	2110	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 e6 3. Nf3 Bd6 4. Bg3 Nf6
2020.03.01	0-1	1602	1595	Modern Defense	1. e4 g6 2. b3 Bg7 3. c3 c5 4. Bc4 e6
2020.03.01	0-1	1464	1424	Italian Game: Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 h6
2020.03.01	1-0	1625	1618	King's Pawn	1. e4
2020.03.01	1-0	1634	1655	Sicilian Defense: Franco-Sicilian Variation	1. e4 c5 2. Nf3 Nc6 3. d4 e6 4. Bb5 cxd4
2020.03.01	1-0	1671	1670	King's Pawn	1. e4
2020.03.01	0-1	1506	1498	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nc6 3. e3 Bf5 4. Bd3 Nf6
2020.03.01	1/2-1/2	1561	1559	Queen's Pawn Game: Chigorin Variation	1. d4 Nf6 2. Nc3 d5 3. Nf3 Bg4 4. e3 e6
2020.03.01	1-0	1610	1613	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 e6 3. Nf3 d5 4. exd5 exd5
2020.03.01	1-0	1682	1680	Polish Opening	1. b4 d5 2. b5 b6 3. e3 e5 4. Bb2 Bd6
2020.03.01	0-1	1615	1618	Modern Defense	1. d4 g6 2. c4 Bg7 3. g3 c5 4. Nf3 Nc6
2020.03.01	1-0	1603	1605	Queen's Gambit Accepted	1. d4 d5 2. c4 dxc4 3. Nc3 e6 4. e4 Bb4
2020.03.01	0-1	1552	1547	Horwitz Defense	1. d4 e6 2. Bf4 Nc6 3. e3 d5 4. Nd2 Bb4
2020.03.01	1-0	1539	1545	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. c3 e6 4. d3 b6
2020.03.01	1-0	1511	1523	Horwitz Defense	1. d4 e6 2. c4 c6 3. Nc3 Bb4 4. Nf3 Nf6
2020.03.01	0-1	1529	1535	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nf6 3. Bc4 Nc6 4. Nc3 h6
2020.03.01	1-0	1308	1307	Sicilian Defense: Bowdler Attack	1. e4 c5 2. Bc4 Nc6 3. Nf3 d6 4. d3 Nf6
2020.03.01	1-0	1371	1362	Zukertort Opening: Sicilian Invitation	1. Nf3 c5 2. d3 Nf6 3. g3 Nc6 4. Bg2 e5
2020.03.01	1-0	1883	1875	St. George Defense: Polish Variation	1. d4 b5 2. e4 a6 3. Nf3 Bb7 4. Bd3 e6
2020.03.01	1-0	1900	1919	Three Knights Opening	1. e4 e5 2. Nf3 Nc6 3. Nc3 Bb4 4. d4 exd4
2020.03.01	1-0	1065	1070	Bird Opening	1. f4 e6 2. Nf3 Be7 3. d4 g6 4. Nc3 Bf6
2020.03.01	1-0	1876	1958	Italian Game: Two Knights Defense, Max Lange Attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O Nf6
2020.03.01	1-0	1570	1529	Queen's Gambit Accepted	1. d4 d5 2. c4 dxc4 3. Nc3 e6 4. e4 Nf6
2020.03.01	0-1	1551	1550	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nc3 Nf6
2020.03.01	1/2-1/2	1348	1303	Ruy Lopez: Exchange Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6
2020.03.01	1/2-1/2	1483	1387	Russian Game: Cozio (Lasker) Attack	1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4
2020.03.01	1-0	1887	1674	Four Knights Game: Spanish Variation, Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Nc3 Bc5
2020.03.01	1-0	1015	918	Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Bc5
2020.03.01	1-0	1541	1481	Italian Game: Two Knights Defense, Fried Liver Attack	1. e4 Nc6 2. Nf3 e5 3. Bc4 Nf6 4. Ng5 d5
2020.03.01	1-0	1892	1899	Sicilian Defense: Löwenthal Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5
2020.03.01	0-1	2038	2193	Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6
2020.03.01	1-0	1648	1524	English Defense	1. d4 b6 2. Bf4 e6 3. e3 d5 4. a3 Bb7
2020.03.01	0-1	2038	1973	Goldsmith Defense	1. e4 h5 2. e5 d6 3. f4 Bg4 4. Be2 Bxe2
2020.03.01	1-0	1603	1680	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Nc3 Nf6 4. d4 cxd4
2020.03.01	0-1	2091	2143	Sicilian Defense: Delayed Alapin Variation	1. e4 c5 2. c3 e6 3. Nf3 d5 4. exd5 exd5
2020.03.01	0-1	1402	1394	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. d4 Bd6
2020.03.01	0-1	1241	1276	English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3 Bc5 3. g3 Qf6 4. Bg2 Qxf2#
2020.03.01	0-1	1118	1165	French Defense: Queen's Knight	1. e4 e6 2. Nc3 d5 3. exd5 exd5 4. Qe2+ Ne7
2020.03.01	0-1	1381	1385	French Defense	1. d4 e6 2. e4 d5 3. f3 a6 4. Nc3 Nc6
2020.03.01	1-0	1230	1238	English Opening: Symmetrical Variation, Fianchetto Variation	1. c4 c5 2. Nc3 Nc6 3. g3 Nf6 4. Bg2 d5
2020.03.01	0-1	1733	1756	Sicilian Defense: Smith-Morra Gambit Deferred	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. c3 Nf6
2020.03.01	0-1	1909	1766	Pirc Defense	1. e4 d6 2. d4 Nf6 3. Bd3 g6 4. h3 Bg7
2020.03.01	1-0	1544	1514	Indian Game: London System	1. d4 Nf6 2. Bf4 e6 3. Nf3 d5 4. Nbd2 Nc6
2020.03.01	0-1	1445	1456	Trompowsky Attack	1. d4 Nf6 2. Bg5 g6 3. Bxf6 exf6 4. Nf3 Bg7
2020.03.01	1-0	1910	2013	Mieses Opening	1. d3 d5 2. Nd2 Nf6 3. b3 g6 4. Bb2 Bg7
2020.03.01	0-1	1334	1348	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 Bf5
2020.03.01	0-1	1887	1939	Caro-Kann Defense	1. e4 c6 2. Nf3 g6 3. d4 Bg7 4. c4 e6
2020.03.01	0-1	1951	2075	Queen's Gambit Refused: Marshall Defense	1. d4 d5 2. c4 Nf6 3. Nc3 dxc4 4. a3 Bg4
2020.03.01	1-0	1362	1346	Englund Gambit	1. d4 e5 2. dxe5 d5 3. Bf4 c5 4. Nf3 b5
2020.03.01	1-0	1465	1398	King's Pawn Game: Nimzowitsch Defense	1. e4 Nc6 2. d4 f5 3. e5 d6 4. d5 Nxe5
2020.03.01	0-1	1572	1584	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Bc4 Bf5
2020.03.01	0-1	1634	1645	Ruy Lopez: Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4 exd4
2020.03.01	1/2-1/2	1318	1335	King's Pawn Game: Leonardis Variation	1. d3 e5 2. e4 Nc6 3. Be3 Nf6 4. Be2 d6
2020.03.01	1-0	2162	2157	Sicilian Defense: Scheveningen Variation	1. e4 c5 2. Nf3 e6 3. Nc3 d6 4. d4 cxd4
2020.03.01	0-1	1468	1513	Bird Opening: Dutch Variation	1. f4 d5 2. Nf3 e5 3. e3 e4 4. Nd4 f5
2020.03.01	1-0	1706	1692	King's Pawn Game: Maróczy Defense	1. e4 e5 2. d4 d6 3. dxe5 Be7 4. exd6 Bxd6
2020.03.01	1-0	2172	2088	Scandinavian Defense: Modern Variation	1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nxd5 Qxd5
2020.03.01	1-0	2221	2227	Zukertort Opening: Slav Invitation	1. Nf3 c6 2. e4 d5 3. d3 dxe4 4. Ng5 exd3
2020.03.01	0-1	1724	1868	Italian Game: Bird's Attack	1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. Bc4 Bc5
2020.03.01	1-0	2201	2192	Modern Defense	1. e4 g6 2. Nc3 Bg7 3. g3 b6 4. Bg2 Bb7
2020.03.01	1-0	1816	1719	Nimzo-Larsen Attack: Classical Variation	1. b3 d5 2. Bb2 c5 3. e3 e6 4. Nf3 Nf6
2020.03.01	0-1	1958	1973	English Opening: Anglo-Indian Defense	1. c4 Nf6
2020.03.01	1-0	1390	1336	Nimzo-Larsen Attack: Modern Variation	1. b3 e5 2. Bb2 Nc6 3. e3 d5 4. c4 dxc4
2020.03.01	0-1	2299	2243	Hungarian Opening	1. g3 Nc6 2. Bg2 Nf6 3. d4 e5 4. d5 Ne7
2020.03.01	1-0	2290	2274	Giuoco Piano	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6
2020.03.01	1-0	1747	1653	Englund Gambit Complex: Zilbermints Gambit	1. d4 e5 2. dxe5 Nc6 3. Nf3 Nge7 4. Bf4 Ng6
2020.03.01	1/2-1/2	1519	1455	Scandinavian Defense	1. e4 d5 2. Qf3 dxe4 3. Qxe4 Nf6 4. Qf3 h6
2020.03.01	0-1	1795	1843	French Defense	1. e4 e6 2. Bc4 d5 3. exd5 exd5 4. Bb3 c6
2020.03.01	1-0	1612	1626	Vienna Game	1. e4 e5 2. Nc3 Bb4 3. d3 Bxc3+ 4. bxc3 d5
2020.03.01	1-0	1321	1269	Scandinavian Defense	1. e4 d5 2. e5 c5 3. Bb5+ Bd7 4. Bxd7+ Nxd7
2020.03.01	1-0	2170	2141	Center Game: Paulsen Attack Variation	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 d6
2020.03.01	0-1	884	908	Queen's Pawn Game: Veresov Attack, Shaviliuk Gambit	1. Nc3 e5 2. d4 d5 3. dxe5 Bb4 4. Qd4 c6
2020.03.01	0-1	1349	1328	Queen's Gambit Declined: Vienna Variation, Quiet Variation	1. d4 d5 2. c4 dxc4 3. Nc3 Nf6 4. Nf3 e6
2020.03.01	0-1	1401	1375	Bishop's Opening: Vienna Hybrid	1. e4 Nc6 2. Bc4 Nf6 3. Nc3 e5 4. d3 Bb4
2020.03.01	0-1	2056	2040	Indian Game	1. d4 Nf6 2. Bf4 e6 3. e3 d5 4. Nf3 Be7
2020.03.01	0-1	1751	1752	Sicilian Defense: Open	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6
2020.03.01	0-1	1862	1887	Queen's Pawn Game: London System	1. d4 d5 2. Nf3 Nf6 3. Bf4 Bf5 4. h3 e6
2020.03.01	1-0	1359	1374	Philidor Defense	1. e4 e5 2. Nf3 d6 3. Bc4 f6 4. O-O c6
2020.03.01	1-0	1237	1162	Alekhine Defense: Maróczy Variation	1. e4 Nf6 2. d3 Nc6 3. Nf3 e5 4. Be2 Bb4+
2020.03.01	0-1	2319	2267	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. e5 d4 4. d3 c5
2020.03.01	1-0	1112	1053	Italian Game: Schilling-Kostic Gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nd4 4. d3 a6
2020.03.01	0-1	1500	1753	Queen's Gambit Accepted: Saduleto Variation	1. d4 d5 2. c4 dxc4 3. e4 g6 4. f4 Bg7
2020.03.01	0-1	904	845	King's Pawn Game: Tortoise Opening	1. e4 e5 2. Bd3 Qh4 3. Nf3 Qf4 4. Nc3 d5
2020.03.01	1-0	1477	1569	Queen's Gambit Refused: Marshall Defense	1. d4 Nf6 2. c4 d5 3. e3 Nc6 4. Nh3 Bxh3
2020.03.01	1-0	1866	1865	Dutch Defense: Classical Variation	1. d4 e6 2. c4 f5 3. a3 Nf6 4. Nc3 Be7
2020.03.01	0-1	2042	2164	Zukertort Opening: Kingside Fianchetto	1. Nf3 g6 2. d4 Bg7 3. e3 c5 4. c3 d5
2020.03.01	1-0	1256	1258	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 e5 3. dxe5 Bd6 4. exd6 cxd6
2020.03.01	1-0	1276	1288	Owen Defense	1. e4 b6 2. h3 Bb7 3. Bc4 e6 4. d3 Nc6
2020.03.01	1-0	1686	1739	Zukertort Opening: Sicilian Invitation	1. Nf3 c5 2. b3 e5 3. Nxe5 d6 4. Nf3 Qf6
2020.03.01	1-0	1104	1057	King's Pawn Game: Wayward Queen Attack	1. e4 e5 2. Qh5 Nc6 3. Bc4 Nh6 4. c3 d6
2020.03.01	1-0	1516	1458	Bishop's Opening: Calabrese Countergambit	1. e4 e5 2. Bc4 f5 3. exf5 d5 4. Bb3 Bxf5
2020.03.01	1-0	1581	1609	English Opening: Agincourt Defense	1. Nf3 e6 2. c4 d5 3. cxd5 exd5 4. g3 Nf6
2020.03.01	1-0	1192	1176	King's Pawn Game: Busch-Gass Gambit	1. e4 e5 2. Nf3 Bc5 3. Nxe5 Bxf2+ 4. Kxf2 Qh4+
2020.03.01	0-1	1377	1372	Vienna Game: Stanley Variation	1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. Qf3 O-O
2020.03.01	0-1	991	1043	Russian Game: Three Knights Game	1. e4 e5 2. Nc3 Nf6 3. Nf3 d6 4. Bc4 g6
2020.03.01	1-0	1429	1446	French Defense: Knight Variation	1. e4 e6 2. Nf3 c6 3. d4 Qb6 4. c3 h6
2020.03.01	0-1	1742	1727	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Qe2 c6
2020.03.01	0-1	1705	1592	King's Gambit Accepted, King's Knight Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 d6
2020.03.01	1-0	1765	1829	Indian Game	1. d4 Nf6 2. Nc3 g6 3. Bg5 Bg7 4. e4 d6
2020.03.01	1-0	1726	1763	Zukertort Opening: Black Mustang Defense	1. Nf3 Nc6 2. d4 d6 3. c4 Bf5 4. d5 Ne5
2020.03.01	0-1	1950	1939	Sicilian Defense: Dragon Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2020.03.01	1-0	1330	1363	Indian Game: London System	1. d4 Nf6 2. Nf3 e6 3. Bf4 d5 4. e3 c5
2020.03.01	1/2-1/2	1550	1570	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. Nf3 f6 4. Bd3 Nb4
2020.03.01	0-1	1422	1438	French Defense: Knight Variation	1. e4 e6 2. Nf3 b6 3. d4 Bb7 4. Nc3 Nf6
2020.03.01	0-1	1986	1961	English Opening: Symmetrical Variation, Duchamp Variation	1. c4 Nf6 2. Nc3 c5 3. g3 Nc6 4. Bg2 g6
2020.03.01	0-1	1456	1467	Modern Defense	1. e4 g6 2. f4 Bg7 3. Nf3 Nc6 4. Bc4 e6
2020.03.01	1-0	1397	1412	Petrov: Modern Attack	1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ng4
2020.03.01	1-0	1146	1133	Four Knights Game: Spanish Variation, Rubinstein Variation Accepted	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Nc3 Nd4
2020.03.01	0-1	1069	1060	Italian Game: Two Knights Defense, Modern Bishop's Opening	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3 Bb4+
2020.03.01	1-0	1483	1472	Italian Game: Two Knights Defense, Kloss Gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5
2020.03.01	0-1	2411	2259	Indian Game	1. d4 Nf6 2. h3 g6 3. Nf3 Bg7 4. e4 O-O
2020.03.01	0-1	2303	2236	Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation	1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. f4 d6
2020.03.01	1-0	1962	2065	King's Gambit Declined, Miles Defense	1. e4 e5 2. f4 Nc6 3. Nf3 f5 4. exf5 e4
2020.03.01	1-0	829	700	Van't Kruijs Opening	1. e3 e5 2. g3 f6 3. Nf3 Nc6 4. Bb5 a6
2020.03.01	0-1	2306	2268	Trompowsky Attack: Classical Defense, Big Center Variation	1. d4 Nf6 2. Bg5 e6 3. e4 h6 4. Bxf6 Qxf6
2020.03.01	0-1	1623	1564	Scandinavian Defense	1. e4 d5 2. d3 dxe4 3. dxe4 Qxd1+ 4. Kxd1 Be6
