Date	Result	WhiteElo	BlackElo	Opening	Moves
2016.09.30	0-1	1564	1594	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 h6 4. Nc3 Be6
2016.09.30	1-0	1945	1900	Budapest Defense: Rubinstein Variation	1. d4 Nf6 2. c4 e5 3. dxe5 Ng4 4. Bf4 Nc6
2016.09.30	0-1	1724	1748	Queen's Pawn	1. d4 c6 2. Bg5 h6 3. Bf4 d5 4. Nc3 Bf5
2016.09.30	1-0	1446	1360	Ruy Lopez: Morphy Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6
2016.09.30	1-0	1941	1933	French Defense: King's Indian Attack	1. e4 e6 2. d3 d5 3. Nd2 c5 4. f4 Nc6
2016.09.30	0-1	1856	1812	Horwitz Defense	1. d4 e6 2. Nf3 d5 3. h3 Nc6 4. e3 Nf6
2016.09.30	1-0	1824	1774	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6 4. Bc4 h6
2016.09.30	1-0	1600	1618	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. Bc4 Nf6 4. Ng5 e6
2016.09.30	0-1	1635	1490	Ruy Lopez: Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. O-O Bd7
2016.09.30	1-0	1709	1754	Pirc Defense #4	1. e4 d6 2. Bc4 e6 3. d3 Nd7 4. f4 Be7
2016.09.30	1-0	1619	1664	English Opening	1. c4
2016.09.30	0-1	1325	1349	Horwitz Defense	1. d4 e6 2. d5 exd5 3. Qxd5 Nf6 4. Bg5 Be7
2016.09.30	0-1	1674	1668	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. d3 d6 4. Be2 Bg4
2016.09.30	0-1	1521	1501	Van't Kruijs Opening	1. e3 d5 2. Qf3 c6 3. b3 Nf6 4. Bb2 Nbd7
2016.09.30	0-1	1675	1680	King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit	1. e4 e5 2. Qh5 Nf6 3. Qxe5+ Be7 4. Bc4 Nc6
2016.09.30	0-1	1794	1785	Queen's Pawn	1. d4 d6 2. e3 g6 3. c4 c6 4. b3 Bg7
2016.09.30	0-1	1760	1736	Scandinavian Defense: Marshall Variation	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. c3 Bf5
