Date	Result	WhiteElo	BlackElo	Opening	Moves
2018.11.30	1-0	1380	1405	Rat Defense: Antal Defense	1. e4 d6 2. d4 Nd7 3. e5 d5 4. c4 dxc4
2018.11.30	0-1	1417	1574	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. Bc4 Na5 4. Na3 Nxc4
2018.11.30	1-0	1392	1385	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. Nc3 Be7
2018.11.30	0-1	1664	1673	English Defense #2	1. d4 b6 2. Bf4 Bb7 3. Nf3 h6 4. e3 Nf6
2018.11.30	1-0	1676	1698	Trompowsky Attack: Edge Variation	1. d4 Nf6 2. Bg5 Ne4 3. Bh4 c5 4. f3 Qa5+
2018.11.30	1-0	1271	1204	Polish Opening: Birmingham Gambit	1. b4 c5 2. bxc5 Nc6 3. Bb2 e5 4. e3 d5
2018.11.30	1-0	2105	2032	Slav Defense: Exchange Variation	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6
2018.11.30	1/2-1/2	1882	2149	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nf6 3. e3 c6 4. Nd2 Bg4
2018.11.30	1-0	1147	1175	Center Game: Normal Variation	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qd1 Nf6
2018.11.30	0-1	1370	1340	Italian Game: Anti-Fried Liver Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 h6 4. d3 Nf6
2018.11.30	1/2-1/2	1420	1388	Queen's Gambit Accepted: Normal Variation	1. d4 d5 2. c4 dxc4 3. Nf3 b6 4. Nc3 Nf6
2018.11.30	0-1	1700	1550	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 Qe7 4. f4 f6
2018.11.30	1-0	1590	1526	French Defense: Franco-Hiva Gambit I	1. d4 e6 2. e4 f5 3. Nc3 Nf6 4. e5 Ng8
2018.11.30	1-0	1460	1373	Queen's Gambit Refused: Marshall Defense	1. d4 Nf6 2. c4 d5 3. e3 c5 4. h3 cxd4
2018.11.30	1-0	1096	882	Queen's Gambit Accepted: Deferred Variation	1. Nf3 Nf6 2. d4 d5 3. c4 dxc4 4. Na3 Ne4
2018.11.30	1-0	1336	1191	Van't Kruijs Opening	1. e3 h5 2. Be2 Rh6 3. Bxh5 g6 4. Bf3 Nc6
2018.11.30	1-0	1630	1708	Vienna Game	1. e4 e5 2. Nc3
